id,status_code,status_label
koro1310,1,not endangered
sara1326,1,not endangered
kola1285,1,not endangered
komp1237,1,not endangered
dobe1238,1,not endangered
koba1240,2,threatened
bant1286,4,moribund
rata1244,3,shifting
tala1285,3,shifting
tont1239,3,shifting
newc1244,3,shifting
java1254,1,not endangered
cari1276,1,not endangered
sema1269,1,not endangered
jang1257,1,not endangered
sang1339,2,threatened
ribu1241,1,not endangered
kemb1249,2,threatened
buka1257,1,not endangered
trin1271,1,not endangered
beka1241,2,threatened
lise1239,2,threatened
buru1303,2,threatened
huku1237,6,extinct
sula1245,1,not endangered
mang1408,2,threatened
moda1244,2,threatened
sega1243,2,threatened
muri1259,3,shifting
trin1273,2,threatened
kela1258,2,threatened
saba1265,2,threatened
lund1271,2,threatened
leng1260,5,nearly extinct
idaa1241,2,threatened
bong1289,2,threatened
haro1237,3,shifting
keni1248,1,not endangered
ment1251,2,threatened
kend1254,2,threatened
begi1237,1,not endangered
gera1241,1,not endangered
baku1263,1,not endangered
ngaj1237,1,not endangered
dusu1267,2,threatened
ampa1239,6,extinct
tunj1244,2,threatened
sian1254,1,not endangered
kohi1250,2,threatened
otda1235,1,not endangered
tawo1243,2,threatened
lawa1257,1,not endangered
yaka1277,1,not endangered
inab1237,1,not endangered
yala1266,3,shifting
sout2895,2,threatened
nort2867,6,extinct
huau1237,2,threatened
manu1258,2,threatened
asil1242,2,threatened
casi1235,3,shifting
iban1267,2,threatened
adas1235,3,shifting
lama1279,2,threatened
lewo1243,2,threatened
lama1278,2,threatened
alor1247,1,not endangered
west2541,2,threatened
dawr1236,1,not endangered
gofa1235,1,not endangered
gamo1243,1,not endangered
east2371,1,not endangered
west2430,1,not endangered
shee1238,4,moribund
kaer1234,2,threatened
adan1251,3,shifting
hama1240,2,threatened
kabo1247,1,not endangered
nede1245,5,nearly extinct
abui1241,3,shifting
kama1365,3,shifting
beri1253,3,shifting
nigi1241,5,nearly extinct
bahi1254,2,threatened
wagu1234,5,nearly extinct
ipai1240,4,moribund
kumi1248,3,shifting
keng1240,1,not endangered
bagi1246,1,not endangered
tepe1280,3,shifting
teut1235,3,shifting
juxt1235,2,threatened
amol1236,2,threatened
choc1279,3,shifting
jala1237,2,threatened
sanj1286,2,threatened
pueb1234,1,not endangered
huau1238,2,threatened
maza1296,2,threatened
zenz1235,1,not endangered
toto1308,4,moribund
cent2144,3,shifting
mich1246,3,shifting
esta1236,3,shifting
temo1245,3,shifting
mali1286,2,threatened
acat1239,1,not endangered
tlac1237,1,not endangered
tema1239,3,shifting
more1259,1,not endangered
clas1250,6,extinct
tete1251,2,threatened
nort2957,1,not endangered
guer1241,1,not endangered
pipi1250,5,nearly extinct
west2624,1,not endangered
cent2134,2,threatened
east2538,2,threatened
high1278,1,not endangered
sier1248,1,not endangered
huax1236,3,shifting
dark1243,2,threatened
ordo1245,2,threatened
toda1252,3,shifting
maun1243,1,not endangered
bett1235,3,shifting
jenn1240,1,not endangered
holi1239,2,threatened
shol1240,2,threatened
aluk1238,3,shifting
koya1251,1,not endangered
dand1238,1,not endangered
sout2711,1,not endangered
kuii1252,1,not endangered
kuvi1243,1,not endangered
mand1413,3,shifting
peng1244,1,not endangered
pira1254,3,shifting
yuru1263,6,extinct
tuyu1244,3,shifting
cara1272,3,shifting
pisa1245,5,nearly extinct
siri1274,3,shifting
desa1247,3,shifting
pail1243,3,shifting
ramo1243,3,shifting
ashi1243,3,shifting
nyis1236,3,shifting
galo1242,2,threatened
minn1241,1,not endangered
sout3250,1,not endangered
nort3268,1,not endangered
mand1415,1,not endangered
tang1373,3,shifting
daoh1239,1,not endangered
wutu1241,3,shifting
ouji1238,1,not endangered
wuch1236,1,not endangered
anga1288,2,threatened
chok1243,2,threatened
maon1238,2,threatened
maku1273,1,not endangered
long1375,1,not endangered
simt1238,3,shifting
ngaw1239,1,not endangered
zouu1235,2,threatened
siyi1240,1,not endangered
ralt1242,4,moribund
pait1244,2,threatened
tedi1235,1,not endangered
thad1238,4,moribund
sumt1234,1,not endangered
asho1236,1,not endangered
ngal1291,1,not endangered
chin1478,1,not endangered
zyph1238,1,not endangered
laut1236,1,not endangered
mara1382,2,threatened
shen1247,1,not endangered
darl1242,1,not endangered
lush1249,2,threatened
haka1240,3,shifting
chot1239,3,shifting
tara1313,3,shifting
zaiw1241,1,not endangered
pela1242,2,threatened
maru1249,1,not endangered
acha1249,3,shifting
inth1238,1,not endangered
taun1248,1,not endangered
mond1267,3,shifting
mant1265,3,shifting
lawu1238,5,nearly extinct
kats1235,3,shifting
sadu1234,3,shifting
sama1295,5,nearly extinct
youl1235,4,moribund
buyu1238,3,shifting
phan1254,3,shifting
sout3257,3,shifting
nort2722,3,shifting
jiar1240,1,not endangered
guan1266,1,not endangered
lamo1245,2,threatened
drag1234,2,threatened
jang1254,3,shifting
shum1243,3,shifting
chau1259,3,shifting
nort2709,2,threatened
sout2715,2,threatened
east2347,2,threatened
west2415,2,threatened
guru1261,3,shifting
khen1241,2,threatened
kurt1248,2,threatened
bumt1240,2,threatened
amdo1237,1,not endangered
dong1304,3,shifting
lada1244,3,shifting
chan1309,2,threatened
zang1248,3,shifting
puri1258,1,not endangered
balt1258,1,not endangered
gama1251,2,threatened
sunw1242,3,shifting
bahi1252,5,nearly extinct
puma1239,3,shifting
caml1239,2,threatened
dung1252,3,shifting
chhu1238,3,shifting
chhi1245,3,shifting
limb1266,3,shifting
samp1249,4,moribund
tuts1235,1,not endangered
lein1237,1,not endangered
chan1313,2,threatened
wanc1238,2,threatened
chen1271,1,not endangered
bodo1269,2,threatened
kach1279,3,shifting
usui1238,1,not endangered
tipp1239,1,not endangered
rian1262,3,shifting
kokb1239,2,threatened
phay1241,6,extinct
gana1267,1,not endangered
kadu1254,2,threatened
pyek1235,1,not endangered
sout2826,1,not endangered
glio1241,2,threatened
daho1238,3,shifting
glar1241,2,threatened
sapo1251,1,not endangered
west2488,1,not endangered
dewo1238,3,shifting
gbii1242,3,shifting
nucl1418,1,not endangered
klao1243,1,not endangered
taju1238,1,not endangered
peru1235,3,shifting
inma1234,2,threatened
buru1325,1,not endangered
indo1291,3,shifting
yogy1234,3,shifting
arhu1242,2,threatened
dukh1234,3,shifting
tuha1234,5,nearly extinct
soyo1234,6,extinct
fuyu1243,5,nearly extinct
ainu1251,3,shifting
ilit1241,5,nearly extinct
uigh1240,6,extinct
nort2690,1,not endangered
sout2699,1,not endangered
sibe1250,1,not endangered
kara1464,5,nearly extinct
kirg1245,1,not endangered
sout2694,3,shifting
noga1249,3,shifting
kaza1248,1,not endangered
kara1467,1,not endangered
semn1250,2,threatened
kens1248,3,shifting
kint1239,3,shifting
tong1308,3,shifting
minr1238,3,shifting
jede1239,1,not endangered
jeha1242,3,shifting
sout3251,1,not endangered
nort3270,1,not endangered
krun1240,2,threatened
bude1236,4,moribund
melk1242,2,threatened
bulo1242,3,shifting
east2333,1,not endangered
asur1254,3,shifting
bijo1238,2,threatened
mund1320,1,not endangered
hooo1248,1,not endangered
koda1254,2,threatened
korw1242,2,threatened
tail1246,2,threatened
manm1238,3,shifting
huuu1240,3,shifting
mokk1243,2,threatened
samt1238,1,not endangered
blan1242,1,not endangered
