STATE,AWARD,RECIPIENT,NAME,SESSION,YEAR
LA,674651,165,Louisiana Culinary Institute,2014-15,2014
LA,7232842,2141,Louisiana Delta Community College,2014-15,2014
LA,22747832,5304,Louisiana State Univ & A&m Colg,2014-15,2014
LA,4758701,1260,Louisiana State Univ-Alexandria,2014-15,2014
LA,4608216,1308,Louisiana State Univ-Eunice,2014-15,2014
LA,5347635,1352,Louisiana State Univ-Shreveport,2014-15,2014
LA,147195,41,Louisiana Tec Clg-Jumonville Mem Cp,2014-15,2014
LA,109680,40,Louisiana Tech Colg-Folkes Campus,2014-15,2014
LA,8674269,2151,Louisiana Tech University,2014-15,2014
LA,83115,18,Louisiana Technical College - Westside c,2014-15,2014
LA,3732222,885,Loyola University New Orleans,2014-15,2014
LA,69247,15,Lsu Health Sciences Centr-Shrevepor,2014-15,2014
LA,11344576,2813,Mcneese State University,2014-15,2014
LA,812746,234,Medical Training College,2014-15,2014
LA,247002,70,Moore Career College,2014-15,2014
LA,245109,80,My-Le's Beauty College,2014-15,2014
LA,9219584,2302,Nicholls State University,2014-15,2014
LA,4744501,1370,Northshore Technical College,2014-15,2014
LA,328140,83,Northwest Louisiana Technical College,2014-15,2014
LA,1438447,409,Northwest Louisiana Technical College,2014-15,2014
LA,715054,178,Northwest Louisiana Technical College,2014-15,2014
LA,1592320,444,Northwest Louisiana Technical College,2014-15,2014
LA,615719,164,Northwest Louisiana Technical College,2014-15,2014
LA,13944657,3425,Northwestern State University,2014-15,2014
LA,5119892,1461,Nunez Community College,2014-15,2014
LA,136378,40,Omega Institute of Cosmetology,2014-15,2014
LA,135894,36,Opelousas School of Cosmetology,2014-15,2014
LA,1813319,467,Our Lady of Holy Cross College,2014-15,2014
LA,2174848,608,Our Lady of the Lake College,2014-15,2014
LA,167823,36,Park Place Premier Barber School,2014-15,2014
LA,109472,31,Pat Goins Benton Road Beauty School,2014-15,2014
LA,126790,35,Pat Goins Ruston Beauty School,2014-15,2014
LA,281542,71,Pineville Beauty School,2014-15,2014
LA,2681861,729,River Parishes Community College,2014-15,2014
LA,75872,19,Setting the Standard Barbering and Natur,2014-15,2014
LA,735689,197,South Central Louisiana Technical Colg,2014-15,2014
LA,1371751,375,South Central Louisiana Technical Colg,2014-15,2014
LA,364861,102,South Central Louisiana Technical Colg,2014-15,2014
LA,131499,36,South Louisiana Beauty College,2014-15,2014
LA,12141201,3402,South Louisiana Community College,2014-15,2014
LA,20086229,4886,Southeastern Louisiana Univ,2014-15,2014
LA,9931472,2521,Southern Univ at Shreveport/Bossier,2014-15,2014
LA,6333194,1543,Southern Univ New Orleans,2014-15,2014
LA,17138219,3896,Southern University a & m College,2014-15,2014
LA,6014595,1662,Sowela Technical Community College,2014-15,2014
LA,110206,32,Sowela Technical Community College - Mor,2014-15,2014
LA,148497,35,St Joseph Seminary College,2014-15,2014
LA,400564,107,"Stage One the Hair School, Inc.",2014-15,2014
LA,360469,83,Stevenson's Academy of Hair Design,2014-15,2014
LA,4944133,1329,Tulane University,2014-15,2014
LA,6510415,2161,Unitech Training Academy,2014-15,2014
LA,21734864,5315,Univ of Louisiana at Lafayette,2014-15,2014
LA,11206311,2630,University of Louisiana at Monroe,2014-15,2014
LA,1116965,295,Vanguard College of Cosmetology,2014-15,2014
LA,5914891,1281,Xavier University of Louisiana,2014-15,2014
MA,106119,30,Ailano School of Cosmetology,2014-15,2014
MA,167060,51,Alexander Academy,2014-15,2014
MA,3550374,813,American International College,2014-15,2014
MA,2041803,442,Amherst College,2014-15,2014
MA,1515009,376,Anna Maria College,2014-15,2014
MA,113840,23,Assabet Valley Regional Voc School,2014-15,2014
MA,2279882,562,Assumption College,2014-15,2014
MA,1600709,356,Babson College,2014-15,2014
MA,49966,21,Bancroft School of Massage Therapy,2014-15,2014
MA,65803,16,Bard College - Longy School of Music,2014-15,2014
MA,396813,92,Bard College at Simon's Rock,2014-15,2014
MA,3846716,1009,Bay Path College,2014-15,2014
MA,2331375,649,Bay State College,2014-15,2014
MA,416646,111,Bay State School of Technology,2014-15,2014
MA,3181068,840,Becker College-Worcester,2014-15,2014
MA,1664432,399,Benjamin Franklin Institute of Tech,2014-15,2014
MA,2791753,669,Bentley University,2014-15,2014
MA,3409610,866,Berklee College of Music,2014-15,2014
MA,3773711,1219,Berkshire Community College,2014-15,2014
MA,49878,18,Blackstone Valley Vocational Regional Sc,2014-15,2014
MA,113456,31,Blue Hills Regional Voc Tech,2014-15,2014
MA,538193,162,Boston Architectural College,2014-15,2014
MA,169752,41,Boston Baptist College,2014-15,2014
MA,5338865,1223,Boston College,2014-15,2014
MA,328616,79,Boston Conservatory of Music,2014-15,2014
MA,10410888,2459,Boston University,2014-15,2014
MA,3259879,751,Brandeis University,2014-15,2014
MA,13828483,3470,Bridgewater State University,2014-15,2014
MA,16278725,5142,Bristol Community College,2014-15,2014
MA,489767,142,Brockton Hospital Sch of Nursing,2014-15,2014
MA,26663862,8607,Bunker Hill Community College,2014-15,2014
MA,1509934,592,Cambridge College,2014-15,2014
MA,4410229,1590,Cape Cod Community College,2014-15,2014
MA,320577,107,Catherine Hinds Inst of Esthetics,2014-15,2014
MA,9398,4,Central Mass School of Massage and Thera,2014-15,2014
MA,2173076,522,Clark University,2014-15,2014
MA,2098944,474,College of the Holy Cross,2014-15,2014
MA,170706,63,Cortiva Institute -  Boston,2014-15,2014
MA,3032297,782,Curry College,2014-15,2014
MA,1744760,422,Dean College,2014-15,2014
MA,303154,83,Digrigoli School of Cosmetology,2014-15,2014
MA,226244,55,Diman Regional Voc Tech Inst,2014-15,2014
MA,49481,15,E.i.n.e.,2014-15,2014
MA,2198984,578,Eastern Nazarene College,2014-15,2014
MA,247756,89,Elizabeth Grady School of Esthetics,2014-15,2014
MA,2548036,611,Elms College,2014-15,2014
MA,2583778,641,Emerson College,2014-15,2014
MA,2014291,461,Emmanuel College,2014-15,2014
MA,6527884,1836,Empire Beauty School,2014-15,2014
MA,1951504,498,Endicott College,2014-15,2014
MA,32579,29,Everest Institute,2014-15,2014
MA,3209401,1049,Fisher College,2014-15,2014
MA,6393547,1595,Fitchburg State University,2014-15,2014
MA,5686346,1410,Framingham State College,2014-15,2014
MA,114687,27,Franklin W. Olin College of Engineering,2014-15,2014
MA,166706,52,Funeral Institute of the Northeast,2014-15,2014
MA,1568520,383,Gordon College,2014-15,2014
MA,193718,46,Greater Lowell Regnl Voc Tech Sch,2014-15,2014
MA,3219513,1068,Greenfield Community College,2014-15,2014
MA,199522,44,Hallmark Institute of Photography,2014-15,2014
MA,1502926,345,Hampshire College,2014-15,2014
MA,5324876,1236,Harvard University,2014-15,2014
MA,5008,1,Hebrew College,2014-15,2014
MA,145340,31,Hellenic College,2014-15,2014
MA,42601,14,Henri's School of Hair Design,2014-15,2014
MA,12611491,3899,Holyoke Community College,2014-15,2014
MA,20250,5,Hult International Business School,2014-15,2014
MA,419853,124,Jolie Hair & Beauty Academy,2014-15,2014
MA,136056,33,Jupiter Beauty Academy,2014-15,2014
MA,131695,34,Kay Harvey Hairdressing Academy,2014-15,2014
MA,81437,25,Labaron Hairdressing Acad-Brockton,2014-15,2014
MA,119032,34,Labaron Hairdressing Academy,2014-15,2014
MA,1062806,354,Laboure College,2014-15,2014
MA,2354719,566,Lasell College,2014-15,2014
MA,349248,111,Lawrence Mem Hospital Sch of Nrsng,2014-15,2014
MA,2102736,551,Lesley University,2014-15,2014
MA,269378,83,Lowell Academy Hairstyling Inst,2014-15,2014
MA,109033,37,Mansfield Beauty School,2014-15,2014
MA,139898,49,Mansfield Beauty Schools,2014-15,2014
MA,455619,103,Marian Court College,2014-15,2014
MA,5252288,1182,Mass. College of Pharmacy  & Health Scie,2014-15,2014
MA,5533613,1734,Massachusetts Bay Community College,2014-15,2014
MA,3038954,724,Massachusetts Clg of Liberal Arts,2014-15,2014
MA,2422784,563,Massachusetts College of Art and Design,2014-15,2014
MA,3514634,806,Massachusetts Inst of Technology,2014-15,2014
MA,1069115,281,Massachusetts Maritime Academy,2014-15,2014
MA,185606,68,Massachusetts School of Barbering,2014-15,2014
MA,11550081,3443,Massasoit Community College,2014-15,2014
MA,101031,28,Mccann Technical School,2014-15,2014
MA,775492,218,Medical Professional Institute,2014-15,2014
MA,2911020,710,Merrimack College,2014-15,2014
MA,11609751,3691,Middlesex Community College,2014-15,2014
MA,422679,112,Millennium Training Institute,2014-15,2014
MA,135983,28,Montachusett Reg Voc Tech Sch,2014-15,2014
MA,670848,155,Montserrat College of Art,2014-15,2014
MA,1303550,330,Motoring Technical Training Inst,2014-15,2014
MA,2089361,472,Mount Holyoke College,2014-15,2014
MA,2060539,490,Mount Ida College,2014-15,2014
MA,7801713,2534,Mount Wachusett Community College,2014-15,2014
MA,831212,215,National Aviation Academy - New England,2014-15,2014
MA,915964,290,New England College of Finance,2014-15,2014
MA,254199,60,New England Conservatory of Music,2014-15,2014
MA,393553,114,New England Hair Academy,2014-15,2014
MA,70401,16,New England School of Photography,2014-15,2014
MA,2327567,520,Newbury College,2014-15,2014
MA,1888482,445,Nichols College,2014-15,2014
MA,137367,36,North Bennet Street School,2014-15,2014
MA,12353667,3882,North Shore Community College,2014-15,2014
MA,11646081,2874,Northeastern University,2014-15,2014
MA,12371261,4103,Northern Essex Community College,2014-15,2014
MA,780208,190,Northpoint Bible College,2014-15,2014
MA,1030685,226,Pine Manor College,2014-15,2014
MA,8571557,2627,Quincy College,2014-15,2014
MA,15578381,4821,Quinsigamond Community College,2014-15,2014
MA,1752429,412,Regis College,2014-15,2014
MA,255173,70,Rob Roy Academy,2014-15,2014
MA,89573,27,Rob Roy Academy,2014-15,2014
MA,477511,135,Rob Roy Academy,2014-15,2014
MA,68694,19,Rob Roy Academy,2014-15,2014
MA,6308487,1957,Roxbury Community College,2014-15,2014
MA,11482292,2883,Salem State University,2014-15,2014
MA,7854917,2341,Salter College,2014-15,2014
MA,444736,108,School of Museum of Fine Arts,2014-15,2014
MA,95655,23,Shawsheen Adult Technical Institute,2014-15,2014
MA,1811697,422,Simmons College,2014-15,2014
MA,2606116,589,Smith College,2014-15,2014
MA,326356,89,Southeastern Technical Institute,2014-15,2014
MA,83167,22,Southern Worcester County Regional Voc s,2014-15,2014
MA,5623463,1647,Springfield College,2014-15,2014
MA,14654171,4259,Springfield Technical Community Clg,2014-15,2014
MA,1764435,417,Stonehill College,2014-15,2014
MA,7033830,1628,Suffolk University,2014-15,2014
MA,1511309,406,The New England Institute of Art,2014-15,2014
MA,531196,136,Toni & Guy Hairdressing Academy,2014-15,2014
MA,88645,23,Tri County Regional Vocational Technical,2014-15,2014
MA,2751959,633,Tufts University,2014-15,2014
MA,15744029,3986,Umass Lowell,2014-15,2014
MA,23258612,5695,Univ of Massachusetts-Amherst,2014-15,2014
MA,22419477,5478,Univ of Massachusetts-Boston,2014-15,2014
MA,12581636,2933,Univ of Massachusetts-Dartmouth,2014-15,2014
MA,128958,30,Upper Cape Cod Regional Voc Tech,2014-15,2014
MA,1550767,675,Urban College of Boston,2014-15,2014
MA,1932691,455,Wellesley College,2014-15,2014
MA,4835846,1157,Wentworth Institute of Technology,2014-15,2014
MA,3316119,826,Western New England University,2014-15,2014
MA,7220446,1827,Westfield State University,2014-15,2014
MA,1290349,317,Wheaton College,2014-15,2014
MA,1429604,332,Wheelock College,2014-15,2014
MA,1803697,403,Williams College,2014-15,2014
MA,2459496,578,Worcester Polytechnic Institute,2014-15,2014
MA,6936557,1770,Worcester State College,2014-15,2014
MD,56455,18,Aaron's Academy of Beauty,2014-15,2014
MD,191903,56,Aesthetics Institute of Cosmetology,2014-15,2014
MD,6134706,1695,Allegany College of Maryland,2014-15,2014
MD,5562082,1713,all-State Career School,2014-15,2014
MD,3201132,923,American Beauty Academy,2014-15,2014
MD,12286138,4284,Anne Arundel Community College,2014-15,2014
MD,219185,66,Aspen Beauty Academy - Laurel,2014-15,2014
MD,1138088,351,Award Beauty School,2014-15,2014
MD,142978,33,Bais Hamedrash and Mesivta of Baltimore,2014-15,2014
MD,11772084,3843,Baltimore City Community College,2014-15,2014
MD,1392217,508,Baltimore School of Massage,2014-15,2014
MD,308680,95,Baltimore Studio of Hair Design,2014-15,2014
MD,337465,98,Blades School of Hair Design,2014-15,2014
MD,10512679,2479,Bowie State University,2014-15,2014
MD,621700,153,Capitol College,2014-15,2014
MD,2938816,1008,Carroll Community College,2014-15,2014
MD,3069791,939,Cecil College,2014-15,2014
MD,3063157,1100,Chesapeake College,2014-15,2014
MD,7180719,2439,College of Southern Maryland,2014-15,2014
MD,243486,64,"Colorlab Academy of Hair, the",2014-15,2014
MD,35620363,11809,Community College of Baltimore County,2014-15,2014
MD,7785191,1866,Coppin State University,2014-15,2014
MD,247301,63,Del-Mar-Va Beauty Academy,2014-15,2014
MD,111097,28,Faith Theological Seminary,2014-15,2014
MD,11838541,3402,Fortis Institute,2014-15,2014
MD,5175896,1725,Frederick Community College,2014-15,2014
MD,43821,12,Frederick School of Cosmetology,2014-15,2014
MD,7887658,1874,Frostburg State University,2014-15,2014
MD,1740901,442,Garrett Community College,2014-15,2014
MD,1646380,375,Goucher College,2014-15,2014
MD,6325753,2099,Hagerstown Community College,2014-15,2014
MD,1786962,603,Hair Academy,2014-15,2014
MD,841920,219,Hair Expressions Academy,2014-15,2014
MD,6557824,2194,Harford Community College,2014-15,2014
MD,54459,15,Harmon's Beauty School,2014-15,2014
MD,51114,21,Holistic Massage Training Institute,2014-15,2014
MD,1954195,467,Hood College,2014-15,2014
MD,10851115,3384,Howard Community College,2014-15,2014
MD,152065,48,Institute of Health Sciences,2014-15,2014
MD,144226,47,International Beauty School,2014-15,2014
MD,3330106,785,Johns Hopkins University,2014-15,2014
MD,158793,92,Kaplan College,2014-15,2014
MD,304698,73,"L' Academie De Cuisine, Inc.",2014-15,2014
MD,2126630,593,Lincoln Technical Institute,2014-15,2014
MD,2344637,568,Loyola University Maryland,2014-15,2014
MD,45550,15,Maple Springs Baptist Bible College & Se,2014-15,2014
MD,93924,31,Maryland Beauty Academy,2014-15,2014
MD,380199,112,Maryland Beauty Academy of Essex,2014-15,2014
MD,1933189,435,Maryland Inst College of Art,2014-15,2014
MD,2319118,533,Mcdaniel College,2014-15,2014
MD,366499,124,Montgomery Beauty School,2014-15,2014
MD,31750270,9511,Montgomery College,2014-15,2014
MD,16707859,3869,Morgan State University,2014-15,2014
MD,1566686,390,Mount Saint Mary's University,2014-15,2014
MD,347387,70,Ner Israel Rabbinical College,2014-15,2014
MD,428130,135,New Creations Academy of Hair Dsn,2014-15,2014
MD,1828467,519,North American Trade Schools,2014-15,2014
MD,1453645,384,Notre Dame of Maryland University,2014-15,2014
MD,86444,33,Omega Studios' School of Applied Recordi,2014-15,2014
MD,19748299,6451,Prince Georges Community College,2014-15,2014
MD,166565,47,Robert Paul Acad Cosmtgy Arts & Sci,2014-15,2014
MD,7760787,1951,Salisbury University,2014-15,2014
MD,1984132,551,Sojourner-Douglass College,2014-15,2014
MD,410426,94,St John's College,2014-15,2014
MD,1372876,313,St. Mary's College of Maryland,2014-15,2014
MD,5347950,1291,Stevenson University,2014-15,2014
MD,457983,125,Temple (the): a Paul Mitchell Partner Sc,2014-15,2014
MD,2296616,696,Tesst College of Technology,2014-15,2014
MD,1219393,368,Tesst College of Technology,2014-15,2014
MD,1418964,410,Tesst College of Technology,2014-15,2014
MD,21278146,5316,Towson University,2014-15,2014
MD,14122487,3368,Umbc,2014-15,2014
MD,37579097,14163,Univ of Maryland University College,2014-15,2014
MD,8930119,1998,University Maryland Eastern Shore,2014-15,2014
MD,6513589,1722,University of Baltimore,2014-15,2014
MD,758120,198,"University of Maryland, Baltimore",2014-15,2014
MD,24194775,5737,"University of Maryland, College Park",2014-15,2014
MD,1991185,451,Washington Adventist University,2014-15,2014
MD,900836,213,Washington College,2014-15,2014
MD,5633275,1986,Wor-Wic Community College,2014-15,2014
MD,27000,5,Yeshiva College of the Nation's Capital,2014-15,2014
ME,917309,203,Bates College,2014-15,2014
ME,1299636,457,Beal College,2014-15,2014
ME,66947,20,Birthwise Midwifery School,2014-15,2014
ME,1196970,278,Bowdoin College,2014-15,2014
ME,386086,123,Capilo School of Hair Design,2014-15,2014
ME,6465542,1816,Central Maine Community College,2014-15,2014
ME,372315,113,Central Maine Medical Center College of,2014-15,2014
ME,902881,209,Colby College,2014-15,2014
ME,600585,148,College of the Atlantic,2014-15,2014
ME,135264,31,Cosmotech School of Cosmetology,2014-15,2014
ME,5082736,1330,Eastern Maine Community College,2014-15,2014
ME,5866354,1635,Empire Beauty School,2014-15,2014
ME,4939822,1208,Husson University,2014-15,2014
ME,40125,25,Kaplan University - Portland,2014-15,2014
ME,3587730,1087,Kennebec Valley  Community  College,2014-15,2014
ME,50986,14,Landing School of Boatbuilding & Design,2014-15,2014
ME,641627,163,Maine College of Art,2014-15,2014
ME,1304759,298,Maine Maritime Academy,2014-15,2014
ME,191497,60,Mr Bernard's Sch Hair Fashion Inc,2014-15,2014
ME,1033431,326,Northeast Technical Institute,2014-15,2014
ME,2170104,561,Northern Maine Community College,2014-15,2014
ME,1640966,488,Saint Joseph's College,2014-15,2014
ME,1423399,430,Seacoast Career Schools,2014-15,2014
ME,10956449,3270,Southern Maine Community  College,2014-15,2014
ME,876088,313,Spa Tech Institute,2014-15,2014
ME,1822849,446,Thomas College,2014-15,2014
ME,1141533,264,Unity College,2014-15,2014
ME,12994779,3203,University of Maine,2014-15,2014
ME,10596222,2950,University of Maine-Augusta,2014-15,2014
ME,3866445,907,University of Maine-Farmington,2014-15,2014
ME,1824549,471,University of Maine-Fort Kent,2014-15,2014
