genus,species,date,locality,family,flight_call,habitat,stratum
Regulus,satrapa,1981-10-08,MP,Regulidae,Yes,Forest,Upper
Regulus,satrapa,1982-10-07,MP,Regulidae,Yes,Forest,Upper
Regulus,satrapa,1982-10-08,MP,Regulidae,Yes,Forest,Upper
Regulus,satrapa,1982-10-11,MP,Regulidae,Yes,Forest,Upper
Regulus,satrapa,1982-10-13,MP,Regulidae,Yes,Forest,Upper
Regulus,satrapa,1982-10-14,MP,Regulidae,Yes,Forest,Upper
Regulus,satrapa,1982-10-15,MP,Regulidae,Yes,Forest,Upper
Regulus,satrapa,1982-10-15,MP,Regulidae,Yes,Forest,Upper
Regulus,satrapa,1982-10-17,MP,Regulidae,Yes,Forest,Upper
Regulus,satrapa,1983-04-27,MP,Regulidae,Yes,Forest,Upper
Regulus,satrapa,1983-10-13,MP,Regulidae,Yes,Forest,Upper
Regulus,satrapa,1983-10-17,MP,Regulidae,Yes,Forest,Upper
Regulus,satrapa,1983-10-25,MP,Regulidae,Yes,Forest,Upper
Regulus,satrapa,1983-10-26,MP,Regulidae,Yes,Forest,Upper
Regulus,satrapa,1984-10-20,MP,Regulidae,Yes,Forest,Upper
Regulus,satrapa,1984-10-22,MP,Regulidae,Yes,Forest,Upper
Regulus,satrapa,1984-10-24,MP,Regulidae,Yes,Forest,Upper
Regulus,satrapa,1985-04-14,MP,Regulidae,Yes,Forest,Upper
Regulus,satrapa,1985-10-07,MP,Regulidae,Yes,Forest,Upper
Regulus,satrapa,1985-10-11,CHI,Regulidae,Yes,Forest,Upper
Regulus,satrapa,1985-10-11,CHI,Regulidae,Yes,Forest,Upper
Regulus,satrapa,1985-10-11,MP,Regulidae,Yes,Forest,Upper
Regulus,satrapa,1985-10-11,MP,Regulidae,Yes,Forest,Upper
Regulus,satrapa,1985-10-11,CHI,Regulidae,Yes,Forest,Upper
Regulus,satrapa,1985-10-11,CHI,Regulidae,Yes,Forest,Upper
Regulus,satrapa,1985-10-11,CHI,Regulidae,Yes,Forest,Upper
Regulus,satrapa,1985-10-11,CHI,Regulidae,Yes,Forest,Upper
Regulus,satrapa,1985-10-11,CHI,Regulidae,Yes,Forest,Upper
Regulus,satrapa,1985-10-11,CHI,Regulidae,Yes,Forest,Upper
Regulus,satrapa,1985-10-11,CHI,Regulidae,Yes,Forest,Upper
Regulus,satrapa,1985-10-15,CHI,Regulidae,Yes,Forest,Upper
Regulus,satrapa,1985-10-21,CHI,Regulidae,Yes,Forest,Upper
Regulus,satrapa,1985-10-26,CHI,Regulidae,Yes,Forest,Upper
Regulus,satrapa,1985-10-26,CHI,Regulidae,Yes,Forest,Upper
Regulus,satrapa,1985-11-15,MP,Regulidae,Yes,Forest,Upper
Regulus,satrapa,1986-03-27,MP,Regulidae,Yes,Forest,Upper
Regulus,satrapa,1986-03-30,MP,Regulidae,Yes,Forest,Upper
Regulus,satrapa,1987-03-31,MP,Regulidae,Yes,Forest,Upper
Regulus,satrapa,1987-10-02,MP,Regulidae,Yes,Forest,Upper
Regulus,satrapa,1987-10-22,MP,Regulidae,Yes,Forest,Upper
Regulus,satrapa,1988-09-24,MP,Regulidae,Yes,Forest,Upper
Regulus,satrapa,1988-10-06,CHI,Regulidae,Yes,Forest,Upper
Regulus,satrapa,1988-10-07,CHI,Regulidae,Yes,Forest,Upper
Regulus,satrapa,1988-10-09,MP,Regulidae,Yes,Forest,Upper
Regulus,satrapa,1988-10-24,MP,Regulidae,Yes,Forest,Upper
Regulus,satrapa,1988-10-25,MP,Regulidae,Yes,Forest,Upper
Regulus,satrapa,1989-10-04,MP,Regulidae,Yes,Forest,Upper
Regulus,satrapa,1989-10-14,MP,Regulidae,Yes,Forest,Upper
Regulus,satrapa,1989-10-19,MP,Regulidae,Yes,Forest,Upper
Regulus,satrapa,1989-11-08,CHI,Regulidae,Yes,Forest,Upper
Regulus,satrapa,1989-11-13,MP,Regulidae,Yes,Forest,Upper
Regulus,satrapa,1990-10-23,MP,Regulidae,Yes,Forest,Upper
Regulus,satrapa,1990-10-25,MP,Regulidae,Yes,Forest,Upper
Regulus,satrapa,1991-09-27,MP,Regulidae,Yes,Forest,Upper
