record_id,date,time,latitude,longitude,hemisphere,activity,speed,direction,cloud_cover,precipitation,wind_speed_class,wind_direction,air_temperature,pressure,sea_state_class,sea_surface_temperature,depth,observer,census_method,season
8043002,1982-11-10,16:40:00,-40.417,172.317,E,"steaming, sailing",16,NA,overcast,none,3,NA,NA,NA,4,NA,NA,A. Baines,full,spring
8043003,1982-11-10,17:30:00,-40.383,172.083,E,"steaming, sailing",15.5,NA,overcast,none,3,NA,NA,NA,4,NA,NA,A. Baines,full,spring
8043004,1982-11-10,19:00:00,-40.367,171.5,E,"steaming, sailing",15.5,NA,overcast,none,3,NA,NA,NA,4,NA,NA,A. Baines,full,spring
8043005,1982-11-11,07:30:00,-40.15,167.35,E,"steaming, sailing",15,NA,overcast,showers,5,NA,NA,NA,5,NA,NA,A. Baines,full,spring
8043006,1982-11-11,16:00:00,-39.8,164.8,E,"steaming, sailing",15,NA,partially cloudy,none,3,NA,NA,NA,4,NA,NA,A. Baines,full,spring
8043007,1982-11-11,16:30:00,-39,164,E,"steaming, sailing",15,NA,partially cloudy,none,3,NA,NA,NA,4,NA,NA,A. Baines,full,spring
8043008,1982-11-11,17:00:00,-39.783,164.55,E,"steaming, sailing",15,NA,partially cloudy,none,3,NA,NA,NA,4,NA,NA,A. Baines,full,spring
8043009,1982-11-11,17:30:00,-39.783,164.383,E,"steaming, sailing",15,NA,partially cloudy,none,3,NA,NA,NA,4,NA,NA,A. Baines,full,spring
8043010,1982-11-11,18:00:00,-39.783,164.217,E,"steaming, sailing",15,NA,partially cloudy,none,3,NA,NA,NA,4,NA,NA,A. Baines,full,spring
8043011,1982-11-11,18:30:00,-39.783,164.033,E,"steaming, sailing",15,NA,partially cloudy,rain,3,NA,NA,NA,4,NA,NA,A. Baines,full,spring
8043012,1982-11-11,19:00:00,-39.817,163.833,E,"steaming, sailing",15,NA,partially cloudy,showers,3,NA,NA,NA,4,NA,NA,A. Baines,full,spring
8043013,1982-11-11,19:30:00,-39.817,163.733,E,"steaming, sailing",14.5,NA,partially cloudy,none,4,NA,NA,NA,4,NA,NA,A. Baines,full,spring
8043014,1982-11-12,06:30:00,-39.767,159.883,E,"steaming, sailing",14.5,NA,partially cloudy,none,3,NA,NA,NA,4,NA,NA,A. Baines,full,spring
8043015,1982-11-12,07:30:00,-39.75,159.467,E,"steaming, sailing",14.5,NA,partially cloudy,none,3,NA,NA,NA,4,NA,NA,A. Baines,full,spring
8043016,1982-11-12,09:30:00,-39.75,158.967,E,"steaming, sailing",14.5,NA,partially cloudy,none,2,NA,NA,NA,4,NA,NA,A. Baines,full,spring
8043017,1982-11-12,16:30:00,-39.633,156.6,E,"steaming, sailing",14.5,NA,partially cloudy,none,3,NA,NA,NA,4,NA,NA,A. Baines,full,spring
8043018,1982-11-12,17:00:00,-39.617,156.483,E,"steaming, sailing",14.5,NA,partially cloudy,none,3,NA,NA,NA,4,NA,NA,A. Baines,full,spring
8043019,1982-11-12,17:30:00,-39.617,156.283,E,"steaming, sailing",15.5,NA,partially cloudy,showers,2,NA,NA,NA,3,NA,NA,A. Baines,full,spring
8043020,1982-11-12,18:00:00,-39.6,156.15,E,"steaming, sailing",15.5,NA,partially cloudy,showers,3,NA,NA,NA,4,NA,NA,A. Baines,full,spring
8043021,1982-11-12,18:30:00,-39.6,156.017,E,"steaming, sailing",15.5,NA,partially cloudy,showers,3,NA,NA,NA,4,NA,NA,A. Baines,full,spring
8043022,1982-11-12,19:00:00,-39.583,155.733,E,"steaming, sailing",15.5,NA,overcast,none,3,NA,NA,NA,4,NA,NA,A. Baines,full,spring
8043023,1982-11-13,05:30:00,-39.4,151.517,E,"steaming, sailing",16,NA,partially cloudy,none,2,NA,NA,NA,3,NA,NA,A. Baines,full,spring
8043024,1982-11-13,07:30:00,-39.383,151.133,E,"steaming, sailing",16,NA,partially cloudy,none,3,NA,NA,NA,4,NA,NA,A. Baines,full,spring
8043025,1982-11-13,08:30:00,-39.3,150.75,E,"steaming, sailing",16,NA,partially cloudy,none,3,NA,NA,NA,3,NA,NA,A. Baines,full,spring
8043026,1982-11-13,12:30:00,-39.317,149.35,E,"steaming, sailing",16,NA,partially cloudy,none,2,NA,NA,NA,3,NA,NA,A. Baines,full,spring
8043027,1982-11-13,15:00:00,-39.283,148.517,E,"steaming, sailing",16,NA,partially cloudy,none,2,NA,NA,NA,3,NA,NA,A. Baines,full,spring
8043028,1982-11-13,16:00:00,-39.267,148.2,E,"steaming, sailing",16,NA,partially cloudy,fog,1,NA,NA,NA,1,NA,NA,A. Baines,full,spring
8043029,1982-11-13,19:30:00,-39.133,147.283,E,"steaming, sailing",16,NA,partially cloudy,fog,1,NA,NA,NA,1,NA,NA,A. Baines,full,spring
8044001,1982-11-16,19:00:00,-38.617,144.95,E,"steaming, sailing",16,NA,partially cloudy,none,5,NA,NA,NA,4,NA,NA,A. Baines,full,spring
8044002,1982-11-16,19:30:00,-38.7,145.083,E,"steaming, sailing",16,NA,partially cloudy,none,5,NA,NA,NA,4,NA,NA,A. Baines,full,spring
8044003,1982-11-17,09:00:00,-40.883,148.967,E,"steaming, sailing",16,NA,partially cloudy,none,5,NA,NA,NA,5,NA,NA,A. Baines,full,spring
8044004,1982-11-17,11:30:00,-41.133,149.683,E,"steaming, sailing",16,NA,partially cloudy,none,5,NA,NA,NA,5,NA,NA,A. Baines,full,spring
8044005,1982-11-17,16:00:00,-41.683,151.233,E,"steaming, sailing",16,NA,partially cloudy,none,5,NA,NA,NA,5,NA,NA,A. Baines,full,spring
8044006,1982-11-17,17:30:00,-41.783,151.8,E,"steaming, sailing",16,NA,partially cloudy,none,5,NA,NA,NA,5,NA,NA,A. Baines,full,spring
8044007,1982-11-17,18:00:00,-41.8,151.9,E,"steaming, sailing",16,NA,partially cloudy,none,5,NA,NA,NA,5,NA,NA,A. Baines,full,spring
8044008,1982-11-17,18:30:00,-41.867,152,E,"steaming, sailing",16,NA,partially cloudy,none,5,NA,NA,NA,5,NA,NA,A. Baines,full,spring
8044009,1982-11-17,19:00:00,-41.9,152.333,E,"steaming, sailing",16,NA,partially cloudy,none,5,NA,NA,NA,5,NA,NA,A. Baines,full,spring
8044010,1982-11-17,19:30:00,-41.95,152.583,E,"steaming, sailing",16,NA,partially cloudy,none,5,NA,NA,NA,5,NA,NA,A. Baines,full,spring
8044011,1982-11-18,07:30:00,-43.083,156.15,E,"steaming, sailing",16,NA,overcast,rain,4,NA,NA,NA,4,NA,NA,A. Baines,full,spring
8044012,1982-11-18,09:00:00,-43.2,156.567,E,"steaming, sailing",16,NA,overcast,showers,4,NA,NA,NA,4,NA,NA,A. Baines,full,spring
8044013,1982-11-18,14:30:00,-43.833,158.517,E,"steaming, sailing",16,NA,overcast,rain,5,NA,NA,NA,5,NA,NA,A. Baines,full,spring
8044014,1982-11-19,16:00:00,-46.283,166.55,E,"steaming, sailing",16,NA,overcast,none,5,NA,NA,NA,5,NA,NA,A. Baines,full,spring
8044015,1982-11-18,16:30:00,-44.033,159.183,E,"steaming, sailing",16,NA,overcast,none,5,NA,NA,NA,5,NA,NA,A. Baines,full,spring
8044016,1982-11-18,17:00:00,-44.1,159.4,E,"steaming, sailing",16,NA,partially cloudy,none,5,NA,NA,NA,5,NA,NA,A. Baines,full,spring
8044017,1982-11-18,18:30:00,-44.267,159.95,E,"steaming, sailing",16,NA,partially cloudy,none,5,NA,NA,NA,6,NA,NA,A. Baines,full,spring
8044018,1982-11-18,19:00:00,-44.317,160.133,E,"steaming, sailing",16,NA,partially cloudy,showers,5,NA,NA,NA,5,NA,NA,A. Baines,full,spring
8044019,1982-11-19,06:45:00,-45.367,163.683,E,"steaming, sailing",15.5,NA,partially cloudy,squalls,6,NA,NA,NA,6,NA,NA,A. Baines,full,spring
8044020,1982-11-19,07:30:00,-45.433,163.9,E,"steaming, sailing",16,NA,partially cloudy,squalls,4,NA,NA,NA,6,NA,NA,A. Baines,full,spring
8044021,1982-11-19,13:00:00,-46.05,165.8,E,"steaming, sailing",16,NA,partially cloudy,squalls,4,NA,NA,NA,6,NA,NA,A. Baines,full,spring
8044022,1982-11-19,17:30:00,-46.467,167.4,E,"steaming, sailing",16,NA,partially cloudy,squalls,6,NA,NA,NA,6,NA,NA,A. Baines,full,spring
8044023,1982-11-19,18:00:00,-46.483,167.517,E,"steaming, sailing",16,NA,partially cloudy,squalls,6,NA,NA,NA,6,NA,NA,A. Baines,full,spring
8044024,1982-11-19,18:45:00,-46.533,167.783,E,"steaming, sailing",16,NA,partially cloudy,squalls,6,NA,NA,NA,6,NA,NA,A. Baines,full,spring
8044025,1982-11-19,19:00:00,-46.567,167.933,E,"steaming, sailing",16,NA,partially cloudy,squalls,6,NA,NA,NA,6,NA,NA,A. Baines,full,spring
8045001,1982-12-02,07:05:00,-34,166,E,"steaming, sailing",16,NA,overcast,none,2,NA,NA,NA,3,NA,NA,J.D. Cleaver,full,summer
8045002,1982-12-02,12:40:00,-34,165,E,"steaming, sailing",16,NA,overcast,none,5,NA,NA,NA,4,NA,NA,J.D. Cleaver,full,summer
8045003,1982-12-02,15:25:00,-34,164,E,"steaming, sailing",16,NA,overcast,none,4,NA,NA,NA,4,NA,NA,J.D. Cleaver,full,summer
8045004,1982-12-03,07:05:00,-34,158,E,"steaming, sailing",16,NA,overcast,squalls,4,NA,NA,NA,4,NA,NA,J.D. Cleaver,full,summer
8045005,1982-12-03,11:10:00,-34,157,E,"steaming, sailing",15,NA,overcast,none,4,NA,NA,NA,4,NA,NA,J.D. Cleaver,full,summer
8045006,1982-12-03,14:00:00,-34,156,E,"steaming, sailing",15,NA,overcast,none,4,NA,NA,NA,4,NA,NA,J.D. Cleaver,full,summer
8045007,1982-12-03,17:15:00,-34,155,E,"steaming, sailing",15,NA,overcast,none,4,NA,NA,NA,4,NA,NA,J.D. Cleaver,full,summer
8046001,1982-12-10,10:35:00,-34,151,E,"steaming, sailing",18,NA,partially cloudy,none,2,NA,NA,NA,3,NA,NA,J.D. Cleaver,full,summer
8046002,1982-12-10,14:15:00,-34,152,E,"steaming, sailing",18,NA,partially cloudy,showers,3,NA,NA,NA,3,NA,NA,J.D. Cleaver,full,summer
8046003,1982-12-10,17:00:00,-34,153,E,"steaming, sailing",18,NA,partially cloudy,none,4,NA,NA,NA,4,NA,NA,J.D. Cleaver,full,summer
8046004,1982-12-10,18:45:00,-34,154,E,"steaming, sailing",18,NA,partially cloudy,none,3,NA,NA,NA,4,NA,NA,J.D. Cleaver,full,summer
8046005,1982-12-11,07:15:00,-36,158,E,"steaming, sailing",19,NA,partially cloudy,none,5,NA,NA,NA,5,NA,NA,J.D. Cleaver,full,summer
8046006,1982-12-11,09:45:00,-36,159,E,"steaming, sailing",18,NA,partially cloudy,none,6,NA,NA,NA,5,NA,NA,J.D. Cleaver,full,summer
8046007,1982-12-11,12:35:00,-36,160,E,"steaming, sailing",18,NA,partially cloudy,none,5,NA,NA,NA,5,NA,NA,J.D. Cleaver,full,summer
8046008,1982-12-11,15:35:00,-37,161,E,"steaming, sailing",18,NA,partially cloudy,showers,6,NA,NA,NA,5,NA,NA,J.D. Cleaver,full,summer
8046009,1982-12-11,17:25:00,-37,162,E,"steaming, sailing",18,NA,partially cloudy,showers,6,NA,NA,NA,6,NA,NA,J.D. Cleaver,full,summer
8046010,1982-12-11,19:55:00,-37,163,E,"steaming, sailing",17,NA,partially cloudy,none,6,NA,NA,NA,6,NA,NA,J.D. Cleaver,full,summer
8046011,1982-12-12,07:10:00,-38,166,E,"steaming, sailing",16,NA,partially cloudy,showers,6,NA,NA,NA,6,NA,NA,J.D. Cleaver,full,summer
8046012,1982-12-12,10:40:00,-38,167,E,"steaming, sailing",16,NA,partially cloudy,none,7,NA,NA,NA,6,NA,NA,J.D. Cleaver,full,summer
8046013,1982-12-12,13:45:00,-38,168,E,"steaming, sailing",16,NA,partially cloudy,none,7,NA,NA,NA,6,NA,NA,J.D. Cleaver,full,summer
8046014,1982-12-12,14:35:00,-39,168,E,"steaming, sailing",16,NA,partially cloudy,none,7,NA,NA,NA,6,NA,NA,J.D. Cleaver,full,summer
8046015,1982-12-12,19:45:00,-39,170,E,"steaming, sailing",16,NA,partially cloudy,none,7,NA,NA,NA,6,NA,NA,J.D. Cleaver,full,summer
8048001,1982-12-24,06:30:00,-45.983,164.983,E,"steaming, sailing",16,NA,partially cloudy,none,4,NA,NA,NA,3,NA,NA,A. Baines,full,summer
8048002,1982-12-24,07:00:00,-45.933,164.783,E,"steaming, sailing",16,NA,partially cloudy,none,2,NA,NA,NA,3,NA,NA,A. Baines,full,summer
8048003,1982-12-24,07:30:00,-45.9,164.65,E,"steaming, sailing",16,NA,partially cloudy,none,3,NA,NA,NA,3,NA,NA,A. Baines,full,summer
8048004,1982-12-24,09:00:00,-45.8,164.217,E,"steaming, sailing",16,NA,partially cloudy,none,2,NA,NA,NA,3,NA,NA,A. Baines,full,summer
8048005,1982-12-24,13:00:00,-45.4,162.367,E,"steaming, sailing",16,NA,partially cloudy,none,2,NA,NA,NA,3,NA,NA,A. Baines,full,summer
8048006,1982-12-24,13:30:00,-45.4,162.533,E,"steaming, sailing",16,NA,partially cloudy,none,2,NA,NA,NA,3,NA,NA,A. Baines,full,summer
8048007,1982-12-24,16:30:00,-45.2,161.683,E,"steaming, sailing",10,NA,partially cloudy,none,2,NA,NA,NA,3,NA,NA,A. Baines,full,summer
8048008,1982-12-24,16:50:00,-45.183,161.583,E,"steaming, sailing",10,NA,partially cloudy,none,2,NA,NA,NA,3,NA,NA,A. Baines,full,summer
8048009,1982-12-24,18:00:00,-45.117,161.317,E,"steaming, sailing",10,NA,partially cloudy,none,2,NA,NA,NA,3,NA,NA,A. Baines,full,summer
8048010,1982-12-24,18:30:00,-45.1,161.25,E,"steaming, sailing",9.5,NA,partially cloudy,none,2,NA,NA,NA,3,NA,NA,A. Baines,full,summer
8048011,1982-12-24,19:00:00,-45.05,161.067,E,"steaming, sailing",9.5,NA,partially cloudy,none,2,NA,NA,NA,3,NA,NA,A. Baines,full,summer
8048012,1982-12-24,19:30:00,-45.033,161.017,E,"steaming, sailing",9,NA,partially cloudy,none,4,NA,NA,NA,4,NA,NA,A. Baines,full,summer
8048013,1982-12-24,20:00:00,-45,160.967,E,"steaming, sailing",9,NA,partially cloudy,none,4,NA,NA,NA,4,NA,NA,A. Baines,full,summer
8048014,1982-12-25,06:00:00,-44.25,158.6,E,"steaming, sailing",9.5,NA,partially cloudy,showers,4,NA,NA,NA,4,NA,NA,A. Baines,full,summer
8048015,1982-12-25,06:30:00,-44,158,E,"steaming, sailing",9,NA,partially cloudy,none,4,NA,NA,NA,4,NA,NA,A. Baines,full,summer
8048016,1982-12-25,07:30:00,-44.183,158.367,E,"steaming, sailing",9.5,NA,partially cloudy,showers,4,NA,NA,NA,4,NA,NA,A. Baines,full,summer
8048017,1982-12-25,08:00:00,-44.15,158.25,E,"steaming, sailing",9.5,NA,partially cloudy,showers,4,NA,NA,NA,4,NA,NA,A. Baines,full,summer
8048018,1982-12-25,08:30:00,-44.083,158.167,E,"steaming, sailing",10,NA,partially cloudy,showers,4,NA,NA,NA,4,NA,NA,A. Baines,full,summer
8048019,1982-12-25,11:00:00,-43.967,157.65,E,"steaming, sailing",9.5,NA,partially cloudy,showers,4,NA,NA,NA,4,NA,NA,A. Baines,full,summer
8048020,1982-12-25,13:30:00,-43.8,157.15,E,"steaming, sailing",9.5,NA,partially cloudy,showers,4,NA,NA,NA,4,NA,NA,A. Baines,full,summer
8048021,1982-12-25,15:30:00,-43.65,156.667,E,"steaming, sailing",9.5,NA,partially cloudy,showers,4,NA,NA,NA,4,NA,NA,A. Baines,full,summer
8048022,1982-12-25,16:00:00,-43.617,156.6,E,"steaming, sailing",9,NA,partially cloudy,showers,5,NA,NA,NA,5,NA,NA,A. Baines,full,summer
8048023,1982-12-25,16:40:00,-43.583,156.483,E,"steaming, sailing",9,NA,partially cloudy,showers,5,NA,NA,NA,5,NA,NA,A. Baines,full,summer
8048024,1982-12-25,17:00:00,-43.55,156.417,E,"steaming, sailing",9.5,NA,partially cloudy,none,5,NA,NA,NA,5,NA,NA,A. Baines,full,summer
8048025,1982-12-25,17:30:00,-43,156,E,"steaming, sailing",9,NA,partially cloudy,showers,5,NA,NA,NA,5,NA,NA,A. Baines,full,summer
8048026,1982-12-25,18:00:00,-43.467,156.133,E,"steaming, sailing",9.5,NA,partially cloudy,showers,5,NA,NA,NA,5,NA,NA,A. Baines,full,summer
8048027,1982-12-25,19:30:00,-43.4,155.917,E,"steaming, sailing",9.5,NA,partially cloudy,showers,5,NA,NA,NA,5,NA,NA,A. Baines,full,summer
8048028,1982-12-26,07:30:00,-42,153,E,"steaming, sailing",9.5,NA,partially cloudy,none,5,NA,NA,NA,5,NA,NA,A. Baines,full,summer
8048029,1982-12-26,08:30:00,-42.367,153.05,E,"steaming, sailing",9.5,NA,partially cloudy,none,5,NA,NA,NA,5,NA,NA,A. Baines,full,summer
8048030,1982-12-26,12:00:00,-42.117,152.25,E,"steaming, sailing",10,NA,partially cloudy,none,5,NA,NA,NA,5,NA,NA,A. Baines,full,summer
8048031,1982-12-26,13:30:00,-41.983,151.9,E,"steaming, sailing",10,NA,partially cloudy,none,5,NA,NA,NA,5,NA,NA,A. Baines,full,summer
8048032,1982-12-26,16:15:00,-41.783,151.25,E,"steaming, sailing",10,NA,partially cloudy,none,4,NA,NA,NA,4,NA,NA,A. Baines,full,summer
8048033,1982-12-26,17:30:00,-41.683,150.933,E,"steaming, sailing",10,NA,partially cloudy,none,4,NA,NA,NA,4,NA,NA,A. Baines,full,summer
8048034,1982-12-26,18:00:00,-41.667,150.883,E,"steaming, sailing",10,NA,partially cloudy,none,4,NA,NA,NA,4,NA,NA,A. Baines,full,summer
8048035,1982-12-26,18:30:00,-41,150,E,"steaming, sailing",11,NA,partially cloudy,none,2,NA,NA,NA,3,NA,NA,A. Baines,full,summer
8048036,1982-12-26,19:00:00,-41.567,150.617,E,"steaming, sailing",11,NA,partially cloudy,none,2,NA,NA,NA,3,NA,NA,A. Baines,full,summer
8048037,1982-12-26,19:30:00,-41.533,150.5,E,"steaming, sailing",11,NA,partially cloudy,none,2,NA,NA,NA,3,NA,NA,A. Baines,full,summer
8048038,1982-12-27,04:30:00,-40.75,148.333,E,"steaming, sailing",11,NA,partially cloudy,none,2,NA,NA,NA,3,NA,NA,A. Baines,full,summer
8048039,1982-12-27,07:00:00,-40.517,147.733,E,"steaming, sailing",11,NA,clear,none,2,NA,NA,NA,3,NA,NA,A. Baines,full,summer
8048040,1982-12-27,12:00:00,-39.933,146.833,E,"steaming, sailing",11,NA,partially cloudy,none,2,NA,NA,NA,3,NA,NA,A. Baines,full,summer
8048041,1982-12-27,16:40:00,-39.333,145.95,E,"steaming, sailing",11,NA,clear,none,2,NA,NA,NA,1,NA,NA,A. Baines,full,summer
8048042,1982-12-27,18:00:00,-39.183,145.733,E,"steaming, sailing",10.5,NA,clear,none,2,NA,NA,NA,3,NA,NA,A. Baines,full,summer
8048043,1982-12-27,18:30:00,-39.083,145.6,E,"steaming, sailing",10.5,NA,clear,none,2,NA,NA,NA,3,NA,NA,A. Baines,full,summer
8048044,1982-12-27,19:00:00,-39.017,145.483,E,"steaming, sailing",10.5,NA,clear,none,2,NA,NA,NA,3,NA,NA,A. Baines,full,summer
8049001,1982-12-25,07:05:00,-34,166,E,"steaming, sailing",16,NA,partially cloudy,none,3,NA,NA,NA,4,NA,NA,J.D. Cleaver,full,summer
8049002,1982-12-25,08:50:00,-34,165,E,"steaming, sailing",16,NA,overcast,showers,5,NA,NA,NA,5,NA,NA,J.D. Cleaver,full,summer
8049003,1982-12-25,13:20:00,-34,164,E,"steaming, sailing",16,NA,partially cloudy,none,4,NA,NA,NA,4,NA,NA,J.D. Cleaver,full,summer
8049004,1982-12-25,15:45:00,-34,163,E,"steaming, sailing",16,NA,partially cloudy,none,5,NA,NA,NA,5,NA,NA,J.D. Cleaver,full,summer
8049005,1982-12-26,07:00:00,-34,158,E,"steaming, sailing",15,NA,overcast,none,5,NA,NA,NA,5,NA,NA,J.D. Cleaver,full,summer
8049006,1982-12-26,09:35:00,-34,157,E,"steaming, sailing",15,NA,overcast,none,5,NA,NA,NA,5,NA,NA,J.D. Cleaver,full,summer
8049007,1982-12-26,14:15:00,-34,156,E,"steaming, sailing",15,NA,partially cloudy,none,5,NA,NA,NA,5,NA,NA,J.D. Cleaver,full,summer
8049008,1982-12-26,16:35:00,-34,155,E,"steaming, sailing",15,NA,partially cloudy,none,4,NA,NA,NA,5,NA,NA,J.D. Cleaver,full,summer
8049009,1982-12-26,18:10:00,-33,155,E,"steaming, sailing",15,NA,clear,none,3,NA,NA,NA,4,NA,NA,J.D. Cleaver,full,summer
8072001,1982-04-21,13:05:00,-34,151,E,"steaming, sailing",14.5,NA,partially cloudy,none,2,NA,NA,NA,3,NA,NA,N. Cheshire,full,autumn
8072002,1982-04-21,13:40:00,-34.9,151.167,E,"steaming, sailing",14.5,NA,clear,none,2,NA,NA,NA,3,NA,NA,N. Cheshire,full,autumn
8072003,1982-04-21,14:10:00,-35,151,E,"steaming, sailing",14.8,NA,clear,none,2,NA,NA,NA,3,NA,NA,N. Cheshire,full,autumn
8072004,1982-04-21,15:05:00,-35,151,E,"steaming, sailing",14.5,NA,clear,none,1,NA,NA,NA,3,NA,NA,N. Cheshire,full,autumn
8072005,1982-04-21,15:35:00,-35,151,E,"steaming, sailing",14.5,NA,clear,none,1,NA,NA,NA,3,NA,NA,N. Cheshire,full,autumn
8072006,1982-04-21,17:05:00,-35,150,E,"steaming, sailing",14.5,NA,clear,none,1,NA,NA,NA,3,NA,NA,N. Cheshire,full,autumn
8072007,1982-04-22,12:35:00,-38,147,E,"steaming, sailing",14.5,NA,partially cloudy,none,2,NA,NA,NA,3,NA,NA,N. Cheshire,full,autumn
8072008,1982-04-22,13:20:00,-38,147,E,"steaming, sailing",14.5,NA,partially cloudy,none,3,NA,NA,NA,3,NA,NA,N. Cheshire,full,autumn
8072009,1982-04-22,14:10:00,-39,147,E,"steaming, sailing",14.5,NA,partially cloudy,none,2,NA,NA,NA,3,NA,NA,N. Cheshire,full,autumn
8072010,1982-04-22,14:45:00,-39,146,E,"steaming, sailing",14,NA,partially cloudy,none,2,NA,NA,NA,3,NA,NA,N. Cheshire,full,autumn
8072011,1982-04-22,15:45:00,-39,146,E,"steaming, sailing",14.5,NA,partially cloudy,none,2,NA,NA,NA,3,NA,NA,N. Cheshire,full,autumn
8072012,1982-04-22,17:05:00,-39,146,E,"steaming, sailing",14.5,NA,partially cloudy,none,2,NA,NA,NA,3,NA,NA,N. Cheshire,full,autumn
8073001,1982-05-01,17:20:00,-38,141,E,"steaming, sailing",16,NA,partially cloudy,none,2,NA,NA,NA,3,NA,NA,N. Cheshire,full,autumn
8073002,1982-05-02,06:30:00,-36,138,E,"steaming, sailing",16,NA,partially cloudy,none,5,NA,NA,NA,4,NA,NA,N. Cheshire,full,autumn
8073003,1982-05-02,07:00:00,-36,138,E,"steaming, sailing",16,NA,partially cloudy,none,4,NA,NA,NA,4,NA,NA,N. Cheshire,full,autumn
8073004,1982-05-02,09:50:00,-35,138,E,"steaming, sailing",16,NA,overcast,none,5,NA,NA,NA,4,NA,NA,N. Cheshire,full,autumn
8074001,1982-05-07,07:00:00,-36,138,E,"steaming, sailing",13.5,NA,partially cloudy,none,2,NA,NA,NA,3,NA,NA,N. Cheshire,full,autumn
8074002,1982-05-07,10:30:00,-37,139,E,"steaming, sailing",13.5,NA,partially cloudy,none,3,NA,NA,NA,3,NA,NA,N. Cheshire,full,autumn
8074003,1982-05-07,13:00:00,-37,139,E,"steaming, sailing",13,NA,partially cloudy,none,3,NA,NA,NA,3,NA,NA,N. Cheshire,partial,autumn
8074004,1982-05-07,16:05:00,-38,140,E,"steaming, sailing",13,NA,partially cloudy,none,3,NA,NA,NA,4,NA,NA,N. Cheshire,full,autumn
8074005,1982-05-08,07:40:00,-39,144,E,"steaming, sailing",15,NA,overcast,none,5,NA,NA,NA,4,NA,NA,N. Cheshire,full,autumn
8074006,1982-05-08,11:30:00,-40,145,E,"steaming, sailing",14,NA,overcast,none,5,NA,NA,NA,4,NA,NA,N. Cheshire,full,autumn
8075001,1982-05-16,09:40:00,-40,146,E,"steaming, sailing",15,NA,partially cloudy,none,2,NA,NA,NA,3,NA,NA,N. Cheshire,full,autumn
8075002,1982-05-16,11:05:00,-40,145,E,"steaming, sailing",15,NA,partially cloudy,none,4,NA,NA,NA,3,NA,NA,N. Cheshire,full,autumn
8076001,1982-05-19,07:50:00,-39,146,E,"steaming, sailing",15,NA,overcast,rain,6,NA,NA,NA,4,NA,NA,N. Cheshire,full,autumn
8076002,1982-05-19,09:55:00,-39,147,E,"steaming, sailing",15,NA,overcast,showers,6,NA,NA,NA,4,NA,NA,N. Cheshire,full,autumn
8076003,1982-05-19,12:30:00,-38,147,E,"steaming, sailing",15,NA,partially cloudy,none,7,NA,NA,NA,5,NA,NA,N. Cheshire,full,autumn
8076004,1982-05-19,16:05:00,-38,148,E,"steaming, sailing",15,NA,partially cloudy,none,9,NA,NA,NA,6,NA,NA,N. Cheshire,full,autumn
8076005,1982-05-19,16:40:00,-38,149,E,"steaming, sailing",15,NA,partially cloudy,none,9,NA,NA,NA,6,NA,NA,N. Cheshire,full,autumn
8076006,1982-05-20,07:15:00,-35,150,E,"steaming, sailing",15,NA,clear,none,3,NA,NA,NA,3,NA,NA,N. Cheshire,full,autumn
8076007,1982-05-20,07:45:00,-35,150,E,"steaming, sailing",15,NA,partially cloudy,none,3,NA,NA,NA,3,NA,NA,N. Cheshire,full,autumn
8076008,1982-05-20,16:05:00,-33,151,E,"steaming, sailing",15,NA,partially cloudy,none,1,NA,NA,NA,3,NA,NA,N. Cheshire,full,autumn
8076009,1982-05-21,07:15:00,-30,153,E,"steaming, sailing",15,NA,clear,none,4,NA,NA,NA,3,NA,NA,N. Cheshire,full,autumn
8076010,1982-05-21,09:05:00,-30,153,E,"steaming, sailing",14,NA,clear,none,4,NA,NA,NA,3,NA,NA,N. Cheshire,full,autumn
8076011,1982-05-21,11:25:00,-29,153,E,"steaming, sailing",14,NA,clear,none,5,NA,NA,NA,4,NA,NA,N. Cheshire,full,autumn
8076012,1982-05-21,16:10:00,-28,153,E,"steaming, sailing",14,NA,clear,none,3,NA,NA,NA,3,NA,NA,N. Cheshire,full,autumn
8076013,1982-05-22,07:00:00,-24,153,E,"steaming, sailing",14,NA,clear,none,2,NA,NA,NA,3,NA,NA,N. Cheshire,full,autumn
8076014,1982-05-22,16:10:00,-23,152,E,"steaming, sailing",14,NA,partially cloudy,none,2,NA,NA,NA,3,NA,NA,N. Cheshire,full,autumn
8076015,1982-05-22,16:45:00,-23,151,E,"steaming, sailing",14,NA,partially cloudy,none,2,NA,NA,NA,3,NA,NA,N. Cheshire,full,autumn
8076016,1982-05-23,06:35:00,-20,149,E,"steaming, sailing",14,NA,clear,none,1,NA,NA,NA,1,NA,NA,N. Cheshire,full,autumn
8076017,1982-05-23,07:00:00,-20,149,E,"steaming, sailing",14,NA,clear,none,2,NA,NA,NA,3,NA,NA,N. Cheshire,full,autumn
8076018,1982-05-23,07:20:00,-20,149,E,"steaming, sailing",14,NA,clear,none,3,NA,NA,NA,3,NA,NA,N. Cheshire,full,autumn
8076019,1982-05-23,07:40:00,-20,149,E,"steaming, sailing",14,NA,clear,none,3,NA,NA,NA,3,NA,NA,N. Cheshire,full,autumn
8076020,1982-05-23,12:50:00,-19,148,E,"steaming, sailing",14,NA,clear,none,3,NA,NA,NA,3,NA,NA,N. Cheshire,full,autumn
