map_date,state_abb,valid_start,valid_end,stat_fmt,drought_lvl,area_pct,area_total,pop_pct,pop_total
20070213,MT,2007-02-13,2007-02-19,2,D3,3.42,5025.74,2.84,28050.58
20070213,MT,2007-02-13,2007-02-19,2,D4,0,0,0,0
20070206,MT,2007-02-06,2007-02-12,2,None,22.18,32624.649999999998,24.16,239020.84999999998
20070206,MT,2007-02-06,2007-02-12,2,D0,37.42,55035.78999999999,34.12,337632.19
20070206,MT,2007-02-06,2007-02-12,2,D1,18.69,27488.37,17.06,168832.47
20070206,MT,2007-02-06,2007-02-12,2,D2,18.3,26923.629999999997,21.79,215555.25
20070206,MT,2007-02-06,2007-02-12,2,D3,3.41,5015.89,2.87,28374.24
20070206,MT,2007-02-06,2007-02-12,2,D4,0,0,0,0
20070130,MT,2007-01-30,2007-02-05,2,None,22.18,32624.649999999998,24.16,239020.84999999998
20070130,MT,2007-01-30,2007-02-05,2,D0,37.42,55035.78999999999,34.12,337632.19
20070130,MT,2007-01-30,2007-02-05,2,D1,18.69,27488.37,17.06,168832.47
20070130,MT,2007-01-30,2007-02-05,2,D2,18.3,26923.629999999997,21.79,215555.25
20070130,MT,2007-01-30,2007-02-05,2,D3,3.41,5015.89,2.87,28374.24
20070130,MT,2007-01-30,2007-02-05,2,D4,0,0,0,0
20070123,MT,2007-01-23,2007-01-29,2,None,22.18,32624.649999999998,24.16,239020.84999999998
20070123,MT,2007-01-23,2007-01-29,2,D0,38.03,55943.71,41.19,407492.83
20070123,MT,2007-01-23,2007-01-29,2,D1,24.81,36497.06,22.88,226376.66
20070123,MT,2007-01-23,2007-01-29,2,D2,11.56,17007.02,8.91,88150.43
20070123,MT,2007-01-23,2007-01-29,2,D3,3.41,5015.89,2.87,28374.24
20070123,MT,2007-01-23,2007-01-29,2,D4,0,0,0,0
20070116,MT,2007-01-16,2007-01-22,2,None,22.18,32624.649999999998,24.16,239020.84999999998
20070116,MT,2007-01-16,2007-01-22,2,D0,39.05,57441.08,42.43,419838.1
20070116,MT,2007-01-16,2007-01-22,2,D1,25.66,37739.78999999999,25.78,255064.51
20070116,MT,2007-01-16,2007-01-22,2,D2,10.76,15829.98,7.48,73965.9
20070116,MT,2007-01-16,2007-01-22,2,D3,2.35,3452.82,0.15,1525.6399999999999
20070116,MT,2007-01-16,2007-01-22,2,D4,0,0,0,0
20070109,MT,2007-01-09,2007-01-15,2,None,22.18,32624.649999999998,24.16,239020.84999999998
20070109,MT,2007-01-09,2007-01-15,2,D0,39.05,57441.08,42.43,419838.1
20070109,MT,2007-01-09,2007-01-15,2,D1,25.66,37739.78999999999,25.78,255064.51
20070109,MT,2007-01-09,2007-01-15,2,D2,10.76,15829.98,7.48,73965.9
20070109,MT,2007-01-09,2007-01-15,2,D3,2.35,3452.82,0.15,1525.6399999999999
20070109,MT,2007-01-09,2007-01-15,2,D4,0,0,0,0
20070102,MT,2007-01-02,2007-01-08,2,None,21.9,32214.04,23.73,234742.56
20070102,MT,2007-01-02,2007-01-08,2,D0,40.68,59842.07,47.3,468005.44
20070102,MT,2007-01-02,2007-01-08,2,D1,28.33,41672.380000000005,26.79,265113.53
20070102,MT,2007-01-02,2007-01-08,2,D2,6.74,9907.01,2.02,20027.829999999998
20070102,MT,2007-01-02,2007-01-08,2,D3,2.35,3452.82,0.15,1525.6399999999999
20070102,MT,2007-01-02,2007-01-08,2,D4,0,0,0,0
20061226,MT,2006-12-26,2007-01-01,2,None,21.69,31907.04,23.31,230594.59
20061226,MT,2006-12-26,2007-01-01,2,D0,40.89,60149.07,47.72,472153.42000000004
20061226,MT,2006-12-26,2007-01-01,2,D1,28.33,41672.380000000005,26.79,265113.52
20061226,MT,2006-12-26,2007-01-01,2,D2,6.74,9907.01,2.02,20027.829999999998
20061226,MT,2006-12-26,2007-01-01,2,D3,2.35,3452.82,0.15,1525.6399999999999
20061226,MT,2006-12-26,2007-01-01,2,D4,0,0,0,0
20061219,MT,2006-12-19,2006-12-25,2,None,21.69,31907.04,23.31,230594.59
20061219,MT,2006-12-19,2006-12-25,2,D0,40.89,60149.07,47.72,472153.42000000004
20061219,MT,2006-12-19,2006-12-25,2,D1,28.33,41672.380000000005,26.79,265113.52
20061219,MT,2006-12-19,2006-12-25,2,D2,6.74,9907.01,2.02,20027.829999999998
20061219,MT,2006-12-19,2006-12-25,2,D3,2.35,3452.82,0.15,1525.6399999999999
20061219,MT,2006-12-19,2006-12-25,2,D4,0,0,0,0
20061212,MT,2006-12-12,2006-12-18,2,None,16.72,24595.940000000002,21.28,210591.04
20061212,MT,2006-12-12,2006-12-18,2,D0,37.74,55512.44,38.55,381442.68
20061212,MT,2006-12-12,2006-12-18,2,D1,33.37,49087.219999999994,36.2,358177.02
20061212,MT,2006-12-12,2006-12-18,2,D2,9.82,14439.9,3.81,37678.619999999995
20061212,MT,2006-12-12,2006-12-18,2,D3,2.35,3452.82,0.15,1525.6399999999999
20061212,MT,2006-12-12,2006-12-18,2,D4,0,0,0,0
20061205,MT,2006-12-05,2006-12-11,2,None,13.61,20024.19,12.05,119214.97
20061205,MT,2006-12-05,2006-12-11,2,D0,30.44,44767,36.68,362907.62
20061205,MT,2006-12-05,2006-12-11,2,D1,42.66,62749.47,46.59,460984.14999999997
20061205,MT,2006-12-05,2006-12-11,2,D2,10.94,16094.84,4.53,44782.619999999995
20061205,MT,2006-12-05,2006-12-11,2,D3,2.35,3452.82,0.15,1525.6399999999999
20061205,MT,2006-12-05,2006-12-11,2,D4,0,0,0,0
20061128,MT,2006-11-28,2006-12-04,2,None,13.74,20204.36,10.71,106009.32
20061128,MT,2006-11-28,2006-12-04,2,D0,29.81,43845.01,36.22,358326.93000000005
20061128,MT,2006-11-28,2006-12-04,2,D1,39.64,58309.37,42.77,423219.61
20061128,MT,2006-11-28,2006-12-04,2,D2,14.08,20707.54,10.08,99781.27
20061128,MT,2006-11-28,2006-12-04,2,D3,2.73,4022.03,0.21,2077.8700000000003
20061128,MT,2006-11-28,2006-12-04,2,D4,0,0,0,0
20061121,MT,2006-11-21,2006-11-27,2,None,13.67,20110.52,10.6,104884.62000000001
20061121,MT,2006-11-21,2006-11-27,2,D0,29.87,43938.880000000005,36.33,359452.13999999996
20061121,MT,2006-11-21,2006-11-27,2,D1,39.64,58309.340000000004,42.77,423219.09
20061121,MT,2006-11-21,2006-11-27,2,D2,14.08,20707.54,10.08,99781.27
20061121,MT,2006-11-21,2006-11-27,2,D3,2.73,4022.03,0.21,2077.8700000000003
20061121,MT,2006-11-21,2006-11-27,2,D4,0,0,0,0
20061114,MT,2006-11-14,2006-11-20,2,None,4.01,5902.37,3.36,33209.87
20061114,MT,2006-11-14,2006-11-20,2,D0,30.74,45211.61,31.45,311159.4
20061114,MT,2006-11-14,2006-11-20,2,D1,40.34,59330.310000000005,46.87,463767.55
20061114,MT,2006-11-14,2006-11-20,2,D2,22.18,32622,18.11,179200.31
20061114,MT,2006-11-14,2006-11-20,2,D3,2.73,4022.03,0.21,2077.8700000000003
20061114,MT,2006-11-14,2006-11-20,2,D4,0,0,0,0
20061107,MT,2006-11-07,2006-11-13,2,None,4.01,5902.360000000001,3.36,33209.86
20061107,MT,2006-11-07,2006-11-13,2,D0,30.74,45213.950000000004,31.45,311163.67
20061107,MT,2006-11-07,2006-11-13,2,D1,40.33,59327.98,46.87,463763.29000000004
20061107,MT,2006-11-07,2006-11-13,2,D2,22.18,32622,18.11,179200.31
20061107,MT,2006-11-07,2006-11-13,2,D3,2.73,4022.03,0.21,2077.8700000000003
20061107,MT,2006-11-07,2006-11-13,2,D4,0,0,0,0
20061031,MT,2006-10-31,2006-11-06,2,None,0.05,68.29,0.05,527.06
20061031,MT,2006-10-31,2006-11-06,2,D0,2.57,3773.9500000000003,2.4,23777.829999999998
20061031,MT,2006-10-31,2006-11-06,2,D1,55.84,82136.18000000001,62.72,620569.81
20061031,MT,2006-10-31,2006-11-06,2,D2,38.17,56147.64,34.56,341962.17
20061031,MT,2006-10-31,2006-11-06,2,D3,3.37,4962.26,0.26,2578.12
20061031,MT,2006-10-31,2006-11-06,2,D4,0,0,0,0
20061024,MT,2006-10-24,2006-10-30,2,None,0.05,68.29,0.05,527.06
20061024,MT,2006-10-24,2006-10-30,2,D0,2.57,3773.9500000000003,2.4,23777.829999999998
20061024,MT,2006-10-24,2006-10-30,2,D1,44.61,65617.52,59.13,585062.42
20061024,MT,2006-10-24,2006-10-30,2,D2,49.4,72666.3,38.15,377469.57
20061024,MT,2006-10-24,2006-10-30,2,D3,3.37,4962.26,0.26,2578.12
20061024,MT,2006-10-24,2006-10-30,2,D4,0,0,0,0
20061017,MT,2006-10-17,2006-10-23,2,None,0.05,68.29,0.05,527.06
20061017,MT,2006-10-17,2006-10-23,2,D0,2.57,3773.9500000000003,2.4,23777.829999999998
20061017,MT,2006-10-17,2006-10-23,2,D1,44.61,65617.52,59.13,585062.42
20061017,MT,2006-10-17,2006-10-23,2,D2,49.4,72666.3,38.15,377469.57
20061017,MT,2006-10-17,2006-10-23,2,D3,3.37,4962.26,0.26,2578.12
20061017,MT,2006-10-17,2006-10-23,2,D4,0,0,0,0
20061010,MT,2006-10-10,2006-10-16,2,None,0.05,68.29,0.05,527.06
20061010,MT,2006-10-10,2006-10-16,2,D0,2.57,3773.9500000000003,2.4,23777.829999999998
20061010,MT,2006-10-10,2006-10-16,2,D1,44.61,65617.52,59.13,585062.42
20061010,MT,2006-10-10,2006-10-16,2,D2,49.43,72698.8,38.15,377492.97000000003
20061010,MT,2006-10-10,2006-10-16,2,D3,3.35,4929.76,0.26,2554.73
20061010,MT,2006-10-10,2006-10-16,2,D4,0,0,0,0
20061003,MT,2006-10-03,2006-10-09,2,None,0,0,0,0
20061003,MT,2006-10-03,2006-10-09,2,D0,1.95,2870.7799999999997,1.11,10973.65
20061003,MT,2006-10-03,2006-10-09,2,D1,37.49,55139.27,54.45,538713.97
20061003,MT,2006-10-03,2006-10-09,2,D2,57.2,84127.19,44.18,437121.88
20061003,MT,2006-10-03,2006-10-09,2,D3,3.37,4951.08,0.26,2605.5
20061003,MT,2006-10-03,2006-10-09,2,D4,0,0,0,0
20060926,MT,2006-09-26,2006-10-02,2,None,0,0,0,0
20060926,MT,2006-09-26,2006-10-02,2,D0,2.08,3066.7,1.65,16369.1
20060926,MT,2006-09-26,2006-10-02,2,D1,37.44,55064.54,54.2,536309.62
20060926,MT,2006-09-26,2006-10-02,2,D2,57.12,84016.45,43.88,434157.6
20060926,MT,2006-09-26,2006-10-02,2,D3,3.36,4940.620000000001,0.26,2578.68
20060926,MT,2006-09-26,2006-10-02,2,D4,0,0,0,0
20060919,MT,2006-09-19,2006-09-25,2,None,0,0,0,0
20060919,MT,2006-09-19,2006-09-25,2,D0,2.08,3066.7,1.65,16369.1
20060919,MT,2006-09-19,2006-09-25,2,D1,37.44,55064.54,54.2,536309.63
20060919,MT,2006-09-19,2006-09-25,2,D2,57.12,84016.45,43.88,434157.59
20060919,MT,2006-09-19,2006-09-25,2,D3,3.36,4940.620000000001,0.26,2578.68
20060919,MT,2006-09-19,2006-09-25,2,D4,0,0,0,0
20060912,MT,2006-09-12,2006-09-18,2,None,0,0,0,0
20060912,MT,2006-09-12,2006-09-18,2,D0,8.96,13177.57,13.59,134502.38999999998
20060912,MT,2006-09-12,2006-09-18,2,D1,46.5,68393.29,59.67,590368.9400000001
20060912,MT,2006-09-12,2006-09-18,2,D2,34.89,51322.61,23.5,232525.19
20060912,MT,2006-09-12,2006-09-18,2,D3,9.65,14194.849999999999,3.24,32018.49
20060912,MT,2006-09-12,2006-09-18,2,D4,0,0,0,0
20060905,MT,2006-09-05,2006-09-11,2,None,0,0,0,0
20060905,MT,2006-09-05,2006-09-11,2,D0,8.96,13177.57,13.59,134502.38999999998
20060905,MT,2006-09-05,2006-09-11,2,D1,46.58,68519.48,59.73,590993.92
20060905,MT,2006-09-05,2006-09-11,2,D2,34.94,51393.3,23.52,232744.17
20060905,MT,2006-09-05,2006-09-11,2,D3,9.52,13997.98,3.15,31174.52
20060905,MT,2006-09-05,2006-09-11,2,D4,0,0,0,0
20060829,MT,2006-08-29,2006-09-04,2,None,0.01,17.84,0.01,95.33
20060829,MT,2006-08-29,2006-09-04,2,D0,8.95,13159.730000000001,13.58,134407.06
20060829,MT,2006-08-29,2006-09-04,2,D1,46.58,68519.48,59.73,590993.92
20060829,MT,2006-08-29,2006-09-04,2,D2,37.73,55489.159999999996,25.41,251406.5
20060829,MT,2006-08-29,2006-09-04,2,D3,6.73,9902.11,1.26,12512.19
20060829,MT,2006-08-29,2006-09-04,2,D4,0,0,0,0
20060822,MT,2006-08-22,2006-08-28,2,None,0,0,0,0
20060822,MT,2006-08-22,2006-08-28,2,D0,8.79,12932.68,13.28,131348.88999999998
20060822,MT,2006-08-22,2006-08-28,2,D1,46.75,68764.36,60.05,594147.42
20060822,MT,2006-08-22,2006-08-28,2,D2,37.52,55187.63,25.37,250967.74000000002
20060822,MT,2006-08-22,2006-08-28,2,D3,6.94,10203.640000000001,1.31,12950.96
20060822,MT,2006-08-22,2006-08-28,2,D4,0,0,0,0
20060815,MT,2006-08-15,2006-08-21,2,None,0,0,0,0
20060815,MT,2006-08-15,2006-08-21,2,D0,8.65,12721.12,12.61,124737.18000000001
20060815,MT,2006-08-15,2006-08-21,2,D1,46.89,68975.93,60.72,600759.12
20060815,MT,2006-08-15,2006-08-21,2,D2,37.4,55006.91,25.33,250587.6
20060815,MT,2006-08-15,2006-08-21,2,D3,7.06,10384.369999999999,1.35,13331.1
20060815,MT,2006-08-15,2006-08-21,2,D4,0,0,0,0
20060808,MT,2006-08-08,2006-08-14,2,None,0,0,0,0
20060808,MT,2006-08-08,2006-08-14,2,D0,30.24,44484.51,44.48,440066.67
20060808,MT,2006-08-08,2006-08-14,2,D1,25.3,37212.53,28.85,285429.63999999996
20060808,MT,2006-08-08,2006-08-14,2,D2,41.28,60719.1,25.61,253370.36
20060808,MT,2006-08-08,2006-08-14,2,D3,3.18,4672.18,1.07,10548.33
20060808,MT,2006-08-08,2006-08-14,2,D4,0,0,0,0
20060801,MT,2006-08-01,2006-08-07,2,None,0.02,22.88,0.08,774.6800000000001
20060801,MT,2006-08-01,2006-08-07,2,D0,35.15,51696.91,49.13,486075.05
20060801,MT,2006-08-01,2006-08-07,2,D1,46.26,68044.32,36.69,363003.49000000005
20060801,MT,2006-08-01,2006-08-07,2,D2,16.15,23752.91,13.12,129766.72
20060801,MT,2006-08-01,2006-08-07,2,D3,2.43,3571.29,0.99,9795.07
20060801,MT,2006-08-01,2006-08-07,2,D4,0,0,0,0
20060725,MT,2006-07-25,2006-07-31,2,None,0.02,23.64,0.08,777.3
20060725,MT,2006-07-25,2006-07-31,2,D0,35.15,51696.159999999996,49.13,486072.39
20060725,MT,2006-07-25,2006-07-31,2,D1,54.1,79581.98,43.68,432183.79000000004
20060725,MT,2006-07-25,2006-07-31,2,D2,8.33,12245.28,6.12,60596.880000000005
20060725,MT,2006-07-25,2006-07-31,2,D3,2.41,3541.2599999999998,0.99,9784.65
20060725,MT,2006-07-25,2006-07-31,2,D4,0,0,0,0
20060718,MT,2006-07-18,2006-07-24,2,None,21.29,31316.29,32.4,320564.04
20060718,MT,2006-07-18,2006-07-24,2,D0,22.93,33721.49,34.63,342609.64999999997
20060718,MT,2006-07-18,2006-07-24,2,D1,49.2,72374.22,29.37,290598.35
20060718,MT,2006-07-18,2006-07-24,2,D2,4.17,6135.06,2.61,25858.309999999998
20060718,MT,2006-07-18,2006-07-24,2,D3,2.41,3541.2599999999998,0.99,9784.65
20060718,MT,2006-07-18,2006-07-24,2,D4,0,0,0,0
20060711,MT,2006-07-11,2006-07-17,2,None,31.19,45879.52,55.22,546401.42
20060711,MT,2006-07-11,2006-07-17,2,D0,59.35,87298.86,36.84,364521.2
20060711,MT,2006-07-11,2006-07-17,2,D1,6.58,9684.11,6.6,65331.5
20060711,MT,2006-07-11,2006-07-17,2,D2,2.87,4225.83,1.33,13160.88
20060711,MT,2006-07-11,2006-07-17,2,D3,0,0,0,0
20060711,MT,2006-07-11,2006-07-17,2,D4,0,0,0,0
20060704,MT,2006-07-04,2006-07-10,2,None,83.93,123456.25,80.9,800430.24
20060704,MT,2006-07-04,2006-07-10,2,D0,9.29,13668.17,11.19,110747.93999999999
20060704,MT,2006-07-04,2006-07-10,2,D1,3.9,5738.07,6.58,65075.94
20060704,MT,2006-07-04,2006-07-10,2,D2,2.87,4225.83,1.33,13160.88
20060704,MT,2006-07-04,2006-07-10,2,D3,0,0,0,0
20060704,MT,2006-07-04,2006-07-10,2,D4,0,0,0,0
20060627,MT,2006-06-27,2006-07-03,2,None,86.85,127740.48999999999,81.39,805249.62
20060627,MT,2006-06-27,2006-07-03,2,D0,6.59,9686.17,11.07,109512.54
20060627,MT,2006-06-27,2006-07-03,2,D1,3.7,5435.83,6.21,61491.96
20060627,MT,2006-06-27,2006-07-03,2,D2,2.87,4225.83,1.33,13160.88
20060627,MT,2006-06-27,2006-07-03,2,D3,0,0,0,0
20060627,MT,2006-06-27,2006-07-03,2,D4,0,0,0,0
20060620,MT,2006-06-20,2006-06-26,2,None,87.55,128773.63,81.95,810803.12
20060620,MT,2006-06-20,2006-06-26,2,D0,5.88,8653.02,10.51,103959.09
20060620,MT,2006-06-20,2006-06-26,2,D1,6.57,9661.66,7.55,74652.79
20060620,MT,2006-06-20,2006-06-26,2,D2,0,0,0,0
20060620,MT,2006-06-20,2006-06-26,2,D3,0,0,0,0
20060620,MT,2006-06-20,2006-06-26,2,D4,0,0,0,0
20060613,MT,2006-06-13,2006-06-19,2,None,87.55,128773.63,81.95,810803.13
20060613,MT,2006-06-13,2006-06-19,2,D0,5.88,8653.02,10.51,103959.11
20060613,MT,2006-06-13,2006-06-19,2,D1,6.57,9661.66,7.55,74652.77
20060613,MT,2006-06-13,2006-06-19,2,D2,0,0,0,0
20060613,MT,2006-06-13,2006-06-19,2,D3,0,0,0,0
20060613,MT,2006-06-13,2006-06-19,2,D4,0,0,0,0
20060606,MT,2006-06-06,2006-06-12,2,None,87.68,128974.13,82.01,811402.06
20060606,MT,2006-06-06,2006-06-12,2,D0,5.81,8544.449999999999,10.49,103815.03
20060606,MT,2006-06-06,2006-06-12,2,D1,6.51,9569.740000000002,7.5,74197.90999999999
20060606,MT,2006-06-06,2006-06-12,2,D2,0,0,0,0
20060606,MT,2006-06-06,2006-06-12,2,D3,0,0,0,0
20060606,MT,2006-06-06,2006-06-12,2,D4,0,0,0,0
20060530,MT,2006-05-30,2006-06-05,2,None,87.68,128974.13,82.01,811402.06
20060530,MT,2006-05-30,2006-06-05,2,D0,5.81,8544.449999999999,10.49,103815.04
20060530,MT,2006-05-30,2006-06-05,2,D1,6.51,9569.730000000001,7.5,74197.9
20060530,MT,2006-05-30,2006-06-05,2,D2,0,0,0,0
20060530,MT,2006-05-30,2006-06-05,2,D3,0,0,0,0
20060530,MT,2006-05-30,2006-06-05,2,D4,0,0,0,0
20060523,MT,2006-05-23,2006-05-29,2,None,81.02,119173.23,78.83,779991.6699999999
20060523,MT,2006-05-23,2006-05-29,2,D0,12.47,18345.36,13.67,135225.44
20060523,MT,2006-05-23,2006-05-29,2,D1,6.51,9569.730000000001,7.5,74197.89
20060523,MT,2006-05-23,2006-05-29,2,D2,0,0,0,0
20060523,MT,2006-05-23,2006-05-29,2,D3,0,0,0,0
20060523,MT,2006-05-23,2006-05-29,2,D4,0,0,0,0
20060516,MT,2006-05-16,2006-05-22,2,None,81.91,120482.12000000001,80.25,793999.69
20060516,MT,2006-05-16,2006-05-22,2,D0,12.94,19035.47,15.06,149054.33
20060516,MT,2006-05-16,2006-05-22,2,D1,5.15,7570.72,4.69,46360.98
20060516,MT,2006-05-16,2006-05-22,2,D2,0,0,0,0
20060516,MT,2006-05-16,2006-05-22,2,D3,0,0,0,0
20060516,MT,2006-05-16,2006-05-22,2,D4,0,0,0,0
20060509,MT,2006-05-09,2006-05-15,2,None,81.9,120464.95999999999,80.25,793993.74
20060509,MT,2006-05-09,2006-05-15,2,D0,12.96,19066.95,15.07,149130.31
20060509,MT,2006-05-09,2006-05-15,2,D1,5.14,7556.41,4.68,46290.950000000004
20060509,MT,2006-05-09,2006-05-15,2,D2,0,0,0,0
20060509,MT,2006-05-09,2006-05-15,2,D3,0,0,0,0
20060509,MT,2006-05-09,2006-05-15,2,D4,0,0,0,0
20060502,MT,2006-05-02,2006-05-08,2,None,83.95,123482.92,86.27,853611.8500000001
20060502,MT,2006-05-02,2006-05-08,2,D0,16.03,23572.87,13.72,135786.07
20060502,MT,2006-05-02,2006-05-08,2,D1,0.02,32.53,0,17.08
20060502,MT,2006-05-02,2006-05-08,2,D2,0,0,0,0
20060502,MT,2006-05-02,2006-05-08,2,D3,0,0,0,0
20060502,MT,2006-05-02,2006-05-08,2,D4,0,0,0,0
20060425,MT,2006-04-25,2006-05-01,2,None,86.11,126659.43999999999,89.95,889980.25
20060425,MT,2006-04-25,2006-05-01,2,D0,13.87,20393.82,10.05,99416.2
20060425,MT,2006-04-25,2006-05-01,2,D1,0.02,35.05,0,18.55
20060425,MT,2006-04-25,2006-05-01,2,D2,0,0,0,0
20060425,MT,2006-04-25,2006-05-01,2,D3,0,0,0,0
20060425,MT,2006-04-25,2006-05-01,2,D4,0,0,0,0
20060418,MT,2006-04-18,2006-04-24,2,None,85.1,125168.77,89.89,889433.58
20060418,MT,2006-04-18,2006-04-24,2,D0,14.84,21831.73,10.1,99938.48999999999
20060418,MT,2006-04-18,2006-04-24,2,D1,0.06,87.82,0,42.93
20060418,MT,2006-04-18,2006-04-24,2,D2,0,0,0,0
20060418,MT,2006-04-18,2006-04-24,2,D3,0,0,0,0
20060418,MT,2006-04-18,2006-04-24,2,D4,0,0,0,0
20060411,MT,2006-04-11,2006-04-17,2,None,85.09,125151.26,89.89,889428.06
20060411,MT,2006-04-11,2006-04-17,2,D0,14.91,21937.06,10.11,99986.95
20060411,MT,2006-04-11,2006-04-17,2,D1,0,0,0,0
20060411,MT,2006-04-11,2006-04-17,2,D2,0,0,0,0
20060411,MT,2006-04-11,2006-04-17,2,D3,0,0,0,0
20060411,MT,2006-04-11,2006-04-17,2,D4,0,0,0,0
20060404,MT,2006-04-04,2006-04-10,2,None,81.59,120013.36,78.85,780171.9400000001
20060404,MT,2006-04-04,2006-04-10,2,D0,18.41,27074.960000000003,21.15,209243.06
20060404,MT,2006-04-04,2006-04-10,2,D1,0,0,0,0
20060404,MT,2006-04-04,2006-04-10,2,D2,0,0,0,0
20060404,MT,2006-04-04,2006-04-10,2,D3,0,0,0,0
20060404,MT,2006-04-04,2006-04-10,2,D4,0,0,0,0
20060328,MT,2006-03-28,2006-04-03,2,None,77.84,114487.15000000001,76.58,757652
20060328,MT,2006-03-28,2006-04-03,2,D0,19.81,29139.68,19.49,192840.41
20060328,MT,2006-03-28,2006-04-03,2,D1,2.35,3461.4900000000002,3.93,38922.59
20060328,MT,2006-03-28,2006-04-03,2,D2,0,0,0,0
20060328,MT,2006-03-28,2006-04-03,2,D3,0,0,0,0
20060328,MT,2006-03-28,2006-04-03,2,D4,0,0,0,0
20060321,MT,2006-03-21,2006-03-27,2,None,77.95,114661.53,76.74,759301.5
20060321,MT,2006-03-21,2006-03-27,2,D0,19.69,28965.3,19.32,191190.91999999998
20060321,MT,2006-03-21,2006-03-27,2,D1,2.35,3461.4900000000002,3.93,38922.59
20060321,MT,2006-03-21,2006-03-27,2,D2,0,0,0,0
20060321,MT,2006-03-21,2006-03-27,2,D3,0,0,0,0
20060321,MT,2006-03-21,2006-03-27,2,D4,0,0,0,0
20060314,MT,2006-03-14,2006-03-20,2,None,78.74,115816.02,77.27,764519.8600000001
20060314,MT,2006-03-14,2006-03-20,2,D0,18.91,27810.809999999998,18.8,185972.55
20060314,MT,2006-03-14,2006-03-20,2,D1,2.35,3461.4900000000002,3.93,38922.59
20060314,MT,2006-03-14,2006-03-20,2,D2,0,0,0,0
20060314,MT,2006-03-14,2006-03-20,2,D3,0,0,0,0
20060314,MT,2006-03-14,2006-03-20,2,D4,0,0,0,0
20060307,MT,2006-03-07,2006-03-13,2,None,78.74,115816.02,77.27,764519.8600000001
20060307,MT,2006-03-07,2006-03-13,2,D0,18.91,27810.809999999998,18.8,185972.55
20060307,MT,2006-03-07,2006-03-13,2,D1,2.35,3461.4900000000002,3.93,38922.59
20060307,MT,2006-03-07,2006-03-13,2,D2,0,0,0,0
20060307,MT,2006-03-07,2006-03-13,2,D3,0,0,0,0
20060307,MT,2006-03-07,2006-03-13,2,D4,0,0,0,0
20060228,MT,2006-02-28,2006-03-06,2,None,76.46,112460.92,76.22,754156.31
20060228,MT,2006-02-28,2006-03-06,2,D0,16.47,24224.79,14.2,140448.72
20060228,MT,2006-02-28,2006-03-06,2,D1,7.07,10402.61,9.58,94809.98
20060228,MT,2006-02-28,2006-03-06,2,D2,0,0,0,0
20060228,MT,2006-02-28,2006-03-06,2,D3,0,0,0,0
20060228,MT,2006-02-28,2006-03-06,2,D4,0,0,0,0
20060221,MT,2006-02-21,2006-02-27,2,None,76.46,112460.92,76.22,754156.31
20060221,MT,2006-02-21,2006-02-27,2,D0,16.47,24224.79,14.2,140448.71000000002
20060221,MT,2006-02-21,2006-02-27,2,D1,7.07,10402.61,9.58,94809.98
20060221,MT,2006-02-21,2006-02-27,2,D2,0,0,0,0
20060221,MT,2006-02-21,2006-02-27,2,D3,0,0,0,0
20060221,MT,2006-02-21,2006-02-27,2,D4,0,0,0,0
20060214,MT,2006-02-14,2006-02-20,2,None,76.84,113016.83,76.45,756441.8
20060214,MT,2006-02-14,2006-02-20,2,D0,16.09,23668.88,13.96,138163.22
20060214,MT,2006-02-14,2006-02-20,2,D1,7.07,10402.61,9.58,94809.98
20060214,MT,2006-02-14,2006-02-20,2,D2,0,0,0,0
20060214,MT,2006-02-14,2006-02-20,2,D3,0,0,0,0
20060214,MT,2006-02-14,2006-02-20,2,D4,0,0,0,0
20060207,MT,2006-02-07,2006-02-13,2,None,76.84,113016.83,76.45,756441.8200000001
20060207,MT,2006-02-07,2006-02-13,2,D0,16.09,23668.88,13.96,138163.2
20060207,MT,2006-02-07,2006-02-13,2,D1,7.07,10402.61,9.58,94809.98
20060207,MT,2006-02-07,2006-02-13,2,D2,0,0,0,0
20060207,MT,2006-02-07,2006-02-13,2,D3,0,0,0,0
20060207,MT,2006-02-07,2006-02-13,2,D4,0,0,0,0
20060131,MT,2006-01-31,2006-02-06,2,None,75.59,111185.9,73.83,730436.31
20060131,MT,2006-01-31,2006-02-06,2,D0,16.85,24791.05,15.58,154179.37
20060131,MT,2006-01-31,2006-02-06,2,D1,7.55,11111.359999999999,10.59,104799.32
20060131,MT,2006-01-31,2006-02-06,2,D2,0,0,0,0
20060131,MT,2006-01-31,2006-02-06,2,D3,0,0,0,0
20060131,MT,2006-01-31,2006-02-06,2,D4,0,0,0,0
20060124,MT,2006-01-24,2006-01-30,2,None,75.51,111065.48999999999,73.76,729820.1699999999
20060124,MT,2006-01-24,2006-01-30,2,D0,16.94,24911.460000000003,15.65,154795.52
20060124,MT,2006-01-24,2006-01-30,2,D1,7.55,11111.359999999999,10.59,104799.32
20060124,MT,2006-01-24,2006-01-30,2,D2,0,0,0,0
20060124,MT,2006-01-24,2006-01-30,2,D3,0,0,0,0
20060124,MT,2006-01-24,2006-01-30,2,D4,0,0,0,0
20060117,MT,2006-01-17,2006-01-23,2,None,67.59,99411.54,51.62,510775.43000000005
20060117,MT,2006-01-17,2006-01-23,2,D0,24.86,36565.42,37.78,373840.26
20060117,MT,2006-01-17,2006-01-23,2,D1,7.55,11111.359999999999,10.59,104799.32
20060117,MT,2006-01-17,2006-01-23,2,D2,0,0,0,0
