entity,code,year,crop_oil,production
Afghanistan,AFG,2007,Safflower,NA
Afghanistan,AFG,2007,Sunflower,2428
Afghanistan,AFG,2007,Maize,NA
Afghanistan,AFG,2007,Palm kernel,NA
Afghanistan,AFG,2008,Soybean,NA
Afghanistan,AFG,2008,Sesame,2134
Afghanistan,AFG,2008,Linseed,374
Afghanistan,AFG,2008,Palm,NA
Afghanistan,AFG,2008,Rapeseed,NA
Afghanistan,AFG,2008,Groundnut,NA
Afghanistan,AFG,2008,Cottonseed,3887
Afghanistan,AFG,2008,Coconut (copra),NA
Afghanistan,AFG,2008,"Olive, virgin",473
Afghanistan,AFG,2008,Safflower,NA
Afghanistan,AFG,2008,Sunflower,1037
Afghanistan,AFG,2008,Maize,NA
Afghanistan,AFG,2008,Palm kernel,NA
Afghanistan,AFG,2009,Soybean,NA
Afghanistan,AFG,2009,Sesame,1362
Afghanistan,AFG,2009,Linseed,378
Afghanistan,AFG,2009,Palm,NA
Afghanistan,AFG,2009,Rapeseed,NA
Afghanistan,AFG,2009,Groundnut,NA
Afghanistan,AFG,2009,Cottonseed,4808
Afghanistan,AFG,2009,Coconut (copra),NA
Afghanistan,AFG,2009,"Olive, virgin",734
Afghanistan,AFG,2009,Safflower,NA
Afghanistan,AFG,2009,Sunflower,612
Afghanistan,AFG,2009,Maize,NA
Afghanistan,AFG,2009,Palm kernel,NA
Afghanistan,AFG,2010,Soybean,NA
Afghanistan,AFG,2010,Sesame,866
Afghanistan,AFG,2010,Linseed,356
Afghanistan,AFG,2010,Palm,NA
Afghanistan,AFG,2010,Rapeseed,NA
Afghanistan,AFG,2010,Groundnut,NA
Afghanistan,AFG,2010,Cottonseed,3653
Afghanistan,AFG,2010,Coconut (copra),NA
Afghanistan,AFG,2010,"Olive, virgin",596
Afghanistan,AFG,2010,Safflower,NA
Afghanistan,AFG,2010,Sunflower,587
Afghanistan,AFG,2010,Maize,NA
Afghanistan,AFG,2010,Palm kernel,NA
Afghanistan,AFG,2011,Soybean,NA
Afghanistan,AFG,2011,Sesame,1646
Afghanistan,AFG,2011,Linseed,784
Afghanistan,AFG,2011,Palm,NA
Afghanistan,AFG,2011,Rapeseed,NA
Afghanistan,AFG,2011,Groundnut,NA
Afghanistan,AFG,2011,Cottonseed,3653
Afghanistan,AFG,2011,Coconut (copra),NA
Afghanistan,AFG,2011,"Olive, virgin",539
Afghanistan,AFG,2011,Safflower,NA
Afghanistan,AFG,2011,Sunflower,578
Afghanistan,AFG,2011,Maize,NA
Afghanistan,AFG,2011,Palm kernel,NA
Afghanistan,AFG,2012,Soybean,NA
Afghanistan,AFG,2012,Sesame,979
Afghanistan,AFG,2012,Linseed,784
Afghanistan,AFG,2012,Palm,NA
Afghanistan,AFG,2012,Rapeseed,NA
Afghanistan,AFG,2012,Groundnut,NA
Afghanistan,AFG,2012,Cottonseed,4018
Afghanistan,AFG,2012,Coconut (copra),NA
Afghanistan,AFG,2012,"Olive, virgin",539
Afghanistan,AFG,2012,Safflower,NA
Afghanistan,AFG,2012,Sunflower,587
Afghanistan,AFG,2012,Maize,NA
Afghanistan,AFG,2012,Palm kernel,NA
Afghanistan,AFG,2013,Soybean,NA
Afghanistan,AFG,2013,Sesame,1457
Afghanistan,AFG,2013,Linseed,784
Afghanistan,AFG,2013,Palm,NA
Afghanistan,AFG,2013,Rapeseed,NA
Afghanistan,AFG,2013,Groundnut,NA
Afghanistan,AFG,2013,Cottonseed,4714
Afghanistan,AFG,2013,Coconut (copra),NA
Afghanistan,AFG,2013,"Olive, virgin",539
Afghanistan,AFG,2013,Safflower,NA
Afghanistan,AFG,2013,Sunflower,649
Afghanistan,AFG,2013,Maize,NA
Afghanistan,AFG,2013,Palm kernel,NA
Afghanistan,AFG,2014,Soybean,NA
Afghanistan,AFG,2014,Sesame,1451
Afghanistan,AFG,2014,Linseed,790
Afghanistan,AFG,2014,Palm,NA
Afghanistan,AFG,2014,Rapeseed,NA
Afghanistan,AFG,2014,Groundnut,NA
Afghanistan,AFG,2014,Cottonseed,7489
Afghanistan,AFG,2014,Coconut (copra),NA
Afghanistan,AFG,2014,"Olive, virgin",580
Afghanistan,AFG,2014,Safflower,NA
Afghanistan,AFG,2014,Sunflower,662
Afghanistan,AFG,2014,Maize,NA
Afghanistan,AFG,2014,Palm kernel,NA
Africa,NA,1961,Soybean,2337
Africa,NA,1961,Sesame,23706
Africa,NA,1961,Linseed,10917
Africa,NA,1961,Palm,1131882
Africa,NA,1961,Rapeseed,31180
Africa,NA,1961,Groundnut,448152
Africa,NA,1961,Cottonseed,166846
Africa,NA,1961,Coconut (copra),35923
Africa,NA,1961,"Olive, virgin",77143
Africa,NA,1961,Safflower,3810
Africa,NA,1961,Sunflower,33811
Africa,NA,1961,Maize,60192
Africa,NA,1961,Palm kernel,77279
Africa,NA,1962,Soybean,2893
Africa,NA,1962,Sesame,30158
Africa,NA,1962,Linseed,9627
Africa,NA,1962,Palm,1111006
Africa,NA,1962,Rapeseed,22141
Africa,NA,1962,Groundnut,517235
Africa,NA,1962,Cottonseed,163605
Africa,NA,1962,Coconut (copra),37781
Africa,NA,1962,"Olive, virgin",87970
Africa,NA,1962,Safflower,3752
Africa,NA,1962,Sunflower,30479
Africa,NA,1962,Maize,62217
Africa,NA,1962,Palm kernel,72627
Africa,NA,1963,Soybean,853
Africa,NA,1963,Sesame,30177
Africa,NA,1963,Linseed,7144
Africa,NA,1963,Palm,1145004
Africa,NA,1963,Rapeseed,28708
Africa,NA,1963,Groundnut,577561
Africa,NA,1963,Cottonseed,211456
Africa,NA,1963,Coconut (copra),44069
Africa,NA,1963,"Olive, virgin",143734
Africa,NA,1963,Safflower,3818
Africa,NA,1963,Sunflower,33889
Africa,NA,1963,Maize,64525
Africa,NA,1963,Palm kernel,67875
Africa,NA,1964,Soybean,2312
Africa,NA,1964,Sesame,25252
Africa,NA,1964,Linseed,10791
Africa,NA,1964,Palm,1160831
Africa,NA,1964,Rapeseed,26614
Africa,NA,1964,Groundnut,552984
Africa,NA,1964,Cottonseed,180852
Africa,NA,1964,Coconut (copra),42435
Africa,NA,1964,"Olive, virgin",143327
Africa,NA,1964,Safflower,3703
Africa,NA,1964,Sunflower,30011
Africa,NA,1964,Maize,62547
Africa,NA,1964,Palm kernel,78443
Africa,NA,1965,Soybean,1984
Africa,NA,1965,Sesame,29208
Africa,NA,1965,Linseed,14285
Africa,NA,1965,Palm,1138860
Africa,NA,1965,Rapeseed,24215
Africa,NA,1965,Groundnut,646906
Africa,NA,1965,Cottonseed,242830
Africa,NA,1965,Coconut (copra),42180
Africa,NA,1965,"Olive, virgin",112610
Africa,NA,1965,Safflower,3784
Africa,NA,1965,Sunflower,27358
Africa,NA,1965,Maize,65229
Africa,NA,1965,Palm kernel,95883
Africa,NA,1966,Soybean,392
Africa,NA,1966,Sesame,37164
Africa,NA,1966,Linseed,16099
Africa,NA,1966,Palm,1151649
Africa,NA,1966,Rapeseed,24972
Africa,NA,1966,Groundnut,540186
Africa,NA,1966,Cottonseed,234335
Africa,NA,1966,Coconut (copra),39653
Africa,NA,1966,"Olive, virgin",79728
Africa,NA,1966,Safflower,3657
Africa,NA,1966,Sunflower,31737
Africa,NA,1966,Maize,63463
Africa,NA,1966,Palm kernel,103511
Africa,NA,1967,Soybean,587
Africa,NA,1967,Sesame,41454
Africa,NA,1967,Linseed,14842
Africa,NA,1967,Palm,1100007
Africa,NA,1967,Rapeseed,28981
Africa,NA,1967,Groundnut,519849
Africa,NA,1967,Cottonseed,196840
Africa,NA,1967,Coconut (copra),49100
Africa,NA,1967,"Olive, virgin",103880
Africa,NA,1967,Safflower,3635
Africa,NA,1967,Sunflower,35417
Africa,NA,1967,Maize,65041
Africa,NA,1967,Palm kernel,140082
Africa,NA,1968,Soybean,540
Africa,NA,1968,Sesame,43512
Africa,NA,1968,Linseed,21276
Africa,NA,1968,Palm,1154021
Africa,NA,1968,Rapeseed,29136
Africa,NA,1968,Groundnut,584382
Africa,NA,1968,Cottonseed,202143
Africa,NA,1968,Coconut (copra),48061
Africa,NA,1968,"Olive, virgin",157790
Africa,NA,1968,Safflower,3781
Africa,NA,1968,Sunflower,32632
Africa,NA,1968,Maize,67900
Africa,NA,1968,Palm kernel,141725
Africa,NA,1969,Soybean,1018
Africa,NA,1969,Sesame,41456
Africa,NA,1969,Linseed,21093
Africa,NA,1969,Palm,1195096
Africa,NA,1969,Rapeseed,31900
Africa,NA,1969,Groundnut,660969
Africa,NA,1969,Cottonseed,251929
Africa,NA,1969,Coconut (copra),47143
Africa,NA,1969,"Olive, virgin",90234
Africa,NA,1969,Safflower,4018
Africa,NA,1969,Sunflower,34881
Africa,NA,1969,Maize,70467
Africa,NA,1969,Palm kernel,135515
Africa,NA,1970,Soybean,1310
Africa,NA,1970,Sesame,101473
Africa,NA,1970,Linseed,23118
Africa,NA,1970,Palm,1077079
Africa,NA,1970,Rapeseed,30183
Africa,NA,1970,Groundnut,760489
Africa,NA,1970,Cottonseed,276853
Africa,NA,1970,Coconut (copra),50210
Africa,NA,1970,"Olive, virgin",128704
Africa,NA,1970,Safflower,3897
Africa,NA,1970,Sunflower,44048
Africa,NA,1970,Maize,69817
Africa,NA,1970,Palm kernel,147036
Africa,NA,1971,Soybean,386
Africa,NA,1971,Sesame,94119
Africa,NA,1971,Linseed,23283
Africa,NA,1971,Palm,1076657
Africa,NA,1971,Rapeseed,23592
Africa,NA,1971,Groundnut,664634
Africa,NA,1971,Cottonseed,258419
Africa,NA,1971,Coconut (copra),55996
Africa,NA,1971,"Olive, virgin",252400
Africa,NA,1971,Safflower,4191
Africa,NA,1971,Sunflower,49135
Africa,NA,1971,Maize,71162
Africa,NA,1971,Palm kernel,137000
Africa,NA,1972,Soybean,670
Africa,NA,1972,Sesame,101897
Africa,NA,1972,Linseed,25229
Africa,NA,1972,Palm,1038590
Africa,NA,1972,Rapeseed,30241
Africa,NA,1972,Groundnut,794695
Africa,NA,1972,Cottonseed,293563
Africa,NA,1972,Coconut (copra),57728
Africa,NA,1972,"Olive, virgin",125820
Africa,NA,1972,Safflower,3249
Africa,NA,1972,Sunflower,59127
Africa,NA,1972,Maize,73928
Africa,NA,1972,Palm kernel,121555
Africa,NA,1973,Soybean,2627
Africa,NA,1973,Sesame,79756
Africa,NA,1973,Linseed,18183
Africa,NA,1973,Palm,1011109
Africa,NA,1973,Rapeseed,25681
Africa,NA,1973,Groundnut,572177
Africa,NA,1973,Cottonseed,276957
Africa,NA,1973,Coconut (copra),56375
Africa,NA,1973,"Olive, virgin",198772
Africa,NA,1973,Safflower,2257
Africa,NA,1973,Sunflower,83666
Africa,NA,1973,Maize,75791
Africa,NA,1973,Palm kernel,135046
Africa,NA,1974,Soybean,5909
Africa,NA,1974,Sesame,69777
Africa,NA,1974,Linseed,8681
Africa,NA,1974,Palm,1122520
Africa,NA,1974,Rapeseed,26359
Africa,NA,1974,Groundnut,778478
Africa,NA,1974,Cottonseed,319441
Africa,NA,1974,Coconut (copra),59261
Africa,NA,1974,"Olive, virgin",184540
Africa,NA,1974,Safflower,2555
Africa,NA,1974,Sunflower,97119
Africa,NA,1974,Maize,81835
Africa,NA,1974,Palm kernel,159240
Africa,NA,1975,Soybean,4919
Africa,NA,1975,Sesame,81163
Africa,NA,1975,Linseed,14235
Africa,NA,1975,Palm,1176662
Africa,NA,1975,Rapeseed,36929
Africa,NA,1975,Groundnut,666113
Africa,NA,1975,Cottonseed,311400
Africa,NA,1975,Coconut (copra),69879
Africa,NA,1975,"Olive, virgin",271041
Africa,NA,1975,Safflower,2550
Africa,NA,1975,Sunflower,93761
Africa,NA,1975,Maize,83590
Africa,NA,1975,Palm kernel,166200
Africa,NA,1976,Soybean,6829
Africa,NA,1976,Sesame,63870
Africa,NA,1976,Linseed,10112
Africa,NA,1976,Palm,1168855
Africa,NA,1976,Rapeseed,32584
Africa,NA,1976,Groundnut,755474
Africa,NA,1976,Cottonseed,283281
Africa,NA,1976,Coconut (copra),70577
Africa,NA,1976,"Olive, virgin",181258
Africa,NA,1976,Safflower,2680
Africa,NA,1976,Sunflower,110645
Africa,NA,1976,Maize,87011
Africa,NA,1976,Palm kernel,118934
Africa,NA,1977,Soybean,14256
Africa,NA,1977,Sesame,87435
Africa,NA,1977,Linseed,10843
Africa,NA,1977,Palm,1141017
Africa,NA,1977,Rapeseed,33198
Africa,NA,1977,Groundnut,829050
Africa,NA,1977,Cottonseed,316928
Africa,NA,1977,Coconut (copra),69226
Africa,NA,1977,"Olive, virgin",163885
Africa,NA,1977,Safflower,2680
Africa,NA,1977,Sunflower,176917
Africa,NA,1977,Maize,89484
Africa,NA,1977,Palm kernel,159528
Africa,NA,1978,Soybean,23703
Africa,NA,1978,Sesame,87132
Africa,NA,1978,Linseed,11271
Africa,NA,1978,Palm,1174500
Africa,NA,1978,Rapeseed,38394
Africa,NA,1978,Groundnut,669574
Africa,NA,1978,Cottonseed,338806
Africa,NA,1978,Coconut (copra),75352
Africa,NA,1978,"Olive, virgin",142097
Africa,NA,1978,Safflower,2680
Africa,NA,1978,Sunflower,173890
Africa,NA,1978,Maize,98610
Africa,NA,1978,Palm kernel,174609
Africa,NA,1979,Soybean,33256
Africa,NA,1979,Sesame,90744
Africa,NA,1979,Linseed,11908
Africa,NA,1979,Palm,1278750
Africa,NA,1979,Rapeseed,41969
Africa,NA,1979,Groundnut,704051
Africa,NA,1979,Cottonseed,321408
Africa,NA,1979,Coconut (copra),92116
Africa,NA,1979,"Olive, virgin",157010
Africa,NA,1979,Safflower,2925
Africa,NA,1979,Sunflower,177316
Africa,NA,1979,Maize,103589
Africa,NA,1979,Palm kernel,204827
Africa,NA,1980,Soybean,36982
Africa,NA,1980,Sesame,87303
Africa,NA,1980,Linseed,12791
Africa,NA,1980,Palm,1357485
Africa,NA,1980,Rapeseed,39192
Africa,NA,1980,Groundnut,599043
Africa,NA,1980,Cottonseed,344643
Africa,NA,1980,Coconut (copra),101090
Africa,NA,1980,"Olive, virgin",178121
Africa,NA,1980,Safflower,3425
Africa,NA,1980,Sunflower,179056
Africa,NA,1980,Maize,104394
Africa,NA,1980,Palm kernel,206049
Africa,NA,1981,Soybean,36986
Africa,NA,1981,Sesame,94805
Africa,NA,1981,Linseed,11445
Africa,NA,1981,Palm,1176404
Africa,NA,1981,Rapeseed,43618
Africa,NA,1981,Groundnut,528951
Africa,NA,1981,Cottonseed,350142
Africa,NA,1981,Coconut (copra),106524
Africa,NA,1981,"Olive, virgin",138429
Africa,NA,1981,Safflower,3420
Africa,NA,1981,Sunflower,224105
Africa,NA,1981,Maize,109983
Africa,NA,1981,Palm kernel,216573
Africa,NA,1982,Soybean,47897
Africa,NA,1982,Sesame,79033
Africa,NA,1982,Linseed,15520
Africa,NA,1982,Palm,1162085
Africa,NA,1982,Rapeseed,30006
Africa,NA,1982,Groundnut,544389
Africa,NA,1982,Cottonseed,354761
Africa,NA,1982,Coconut (copra),114554
Africa,NA,1982,"Olive, virgin",142591
Africa,NA,1982,Safflower,3920
Africa,NA,1982,Sunflower,145233
Africa,NA,1982,Maize,111253
Africa,NA,1982,Palm kernel,221897
Africa,NA,1983,Soybean,47587
Africa,NA,1983,Sesame,77639
Africa,NA,1983,Linseed,13321
Africa,NA,1983,Palm,1147074
Africa,NA,1983,Rapeseed,33409
Africa,NA,1983,Groundnut,598203
Africa,NA,1983,Cottonseed,303803
Africa,NA,1983,Coconut (copra),121885
Africa,NA,1983,"Olive, virgin",212394
Africa,NA,1983,Safflower,3663
Africa,NA,1983,Sunflower,125038
Africa,NA,1983,Maize,111694
Africa,NA,1983,Palm kernel,214491
Africa,NA,1984,Soybean,47511
Africa,NA,1984,Sesame,72861
Africa,NA,1984,Linseed,16712
Africa,NA,1984,Palm,1182465
Africa,NA,1984,Rapeseed,26787
Africa,NA,1984,Groundnut,430782
Africa,NA,1984,Cottonseed,310300
Africa,NA,1984,Coconut (copra),123461
Africa,NA,1984,"Olive, virgin",147842
Africa,NA,1984,Safflower,3670
Africa,NA,1984,Sunflower,120040
Africa,NA,1984,Maize,115853
Africa,NA,1984,Palm kernel,243306
Africa,NA,1985,Soybean,52125
Africa,NA,1985,Sesame,72588
Africa,NA,1985,Linseed,17016
Africa,NA,1985,Palm,1333142
Africa,NA,1985,Rapeseed,36134
Africa,NA,1985,Groundnut,461401
Africa,NA,1985,Cottonseed,293790
Africa,NA,1985,Coconut (copra),126496
Africa,NA,1985,"Olive, virgin",185258
Africa,NA,1985,Safflower,3668
Africa,NA,1985,Sunflower,138329
Africa,NA,1985,Maize,118581
Africa,NA,1985,Palm kernel,265854
Africa,NA,1986,Soybean,55588
Africa,NA,1986,Sesame,86152
Africa,NA,1986,Linseed,17853
Africa,NA,1986,Palm,1406384
Africa,NA,1986,Rapeseed,28397
Africa,NA,1986,Groundnut,647437
Africa,NA,1986,Cottonseed,292566
Africa,NA,1986,Coconut (copra),135897
Africa,NA,1986,"Olive, virgin",196337
Africa,NA,1986,Safflower,3790
Africa,NA,1986,Sunflower,167005
Africa,NA,1986,Maize,115002
Africa,NA,1986,Palm kernel,242688
Africa,NA,1987,Soybean,60118
Africa,NA,1987,Sesame,88253
Africa,NA,1987,Linseed,15600
Africa,NA,1987,Palm,1487413
Africa,NA,1987,Rapeseed,44084
Africa,NA,1987,Groundnut,707256
Africa,NA,1987,Cottonseed,307382
Africa,NA,1987,Coconut (copra),130906
Africa,NA,1987,"Olive, virgin",156479
Africa,NA,1987,Safflower,3913
Africa,NA,1987,Sunflower,220821
Africa,NA,1987,Maize,113923
Africa,NA,1987,Palm kernel,232441
Africa,NA,1988,Soybean,64064
Africa,NA,1988,Sesame,87723
Africa,NA,1988,Linseed,12210
Africa,NA,1988,Palm,1468895
Africa,NA,1988,Rapeseed,43537
Africa,NA,1988,Groundnut,896975
Africa,NA,1988,Cottonseed,316893
Africa,NA,1988,Coconut (copra),127545
Africa,NA,1988,"Olive, virgin",120810
Africa,NA,1988,Safflower,3785
Africa,NA,1988,Sunflower,281487
Africa,NA,1988,Maize,115526
Africa,NA,1988,Palm kernel,243718
Africa,NA,1989,Soybean,66531
Africa,NA,1989,Sesame,71146
Africa,NA,1989,Linseed,12708
Africa,NA,1989,Palm,1534097
Africa,NA,1989,Rapeseed,51688
Africa,NA,1989,Groundnut,726976
Africa,NA,1989,Cottonseed,297038
Africa,NA,1989,Coconut (copra),134349
Africa,NA,1989,"Olive, virgin",212876
Africa,NA,1989,Safflower,3894
Africa,NA,1989,Sunflower,241642
Africa,NA,1989,Maize,124613
Africa,NA,1989,Palm kernel,260502
Africa,NA,1990,Soybean,65236
Africa,NA,1990,Sesame,72874
Africa,NA,1990,Linseed,18467
Africa,NA,1990,Palm,1643970
Africa,NA,1990,Rapeseed,48350
Africa,NA,1990,Groundnut,830481
Africa,NA,1990,Cottonseed,276148
Africa,NA,1990,Coconut (copra),141608
Africa,NA,1990,"Olive, virgin",271486
Africa,NA,1990,Safflower,4282
Africa,NA,1990,Sunflower,358637
Africa,NA,1990,Maize,127121
Africa,NA,1990,Palm kernel,284740
Africa,NA,1991,Soybean,72955
Africa,NA,1991,Sesame,65016
Africa,NA,1991,Linseed,19544
Africa,NA,1991,Palm,1662840
Africa,NA,1991,Rapeseed,49981
Africa,NA,1991,Groundnut,787546
Africa,NA,1991,Cottonseed,289234
Africa,NA,1991,Coconut (copra),131214
Africa,NA,1991,"Olive, virgin",337703
Africa,NA,1991,Safflower,3780
Africa,NA,1991,Sunflower,329936
Africa,NA,1991,Maize,128354
Africa,NA,1991,Palm kernel,296822
Africa,NA,1992,Soybean,81475
Africa,NA,1992,Sesame,61703
Africa,NA,1992,Linseed,21135
Africa,NA,1992,Palm,1714994
Africa,NA,1992,Rapeseed,69385
Africa,NA,1992,Groundnut,833960
Africa,NA,1992,Cottonseed,273259
Africa,NA,1992,Coconut (copra),127670
Africa,NA,1992,"Olive, virgin",210057
Africa,NA,1992,Safflower,3905
Africa,NA,1992,Sunflower,207934
Africa,NA,1992,Maize,115175
Africa,NA,1992,Palm kernel,308858
Africa,NA,1993,Soybean,86417
Africa,NA,1993,Sesame,75252
Africa,NA,1993,Linseed,19624
Africa,NA,1993,Palm,1749635
Africa,NA,1993,Rapeseed,36812
Africa,NA,1993,Groundnut,847762
Africa,NA,1993,Cottonseed,261897
Africa,NA,1993,Coconut (copra),136251
Africa,NA,1993,"Olive, virgin",283406
Africa,NA,1993,Safflower,65
Africa,NA,1993,Sunflower,232080
Africa,NA,1993,Maize,108022
Africa,NA,1993,Palm kernel,359403
Africa,NA,1994,Soybean,80963
Africa,NA,1994,Sesame,78045
Africa,NA,1994,Linseed,24226
Africa,NA,1994,Palm,1760798
Africa,NA,1994,Rapeseed,28750
Africa,NA,1994,Groundnut,940643
Africa,NA,1994,Cottonseed,291872
Africa,NA,1994,Coconut (copra),124992
Africa,NA,1994,"Olive, virgin",145128
Africa,NA,1994,Safflower,90
Africa,NA,1994,Sunflower,289749
Africa,NA,1994,Maize,119689
Africa,NA,1994,Palm kernel,366684
Africa,NA,1995,Soybean,114836
Africa,NA,1995,Sesame,82113
Africa,NA,1995,Linseed,25031
Africa,NA,1995,Palm,1801442
Africa,NA,1995,Rapeseed,29963
Africa,NA,1995,Groundnut,841399
Africa,NA,1995,Cottonseed,274902
Africa,NA,1995,Coconut (copra),124361
Africa,NA,1995,"Olive, virgin",115608
Africa,NA,1995,Safflower,76
Africa,NA,1995,Sunflower,357626
Africa,NA,1995,Maize,121819
Africa,NA,1995,Palm kernel,383294
Africa,NA,1996,Soybean,103543
Africa,NA,1996,Sesame,81685
Africa,NA,1996,Linseed,47376
Africa,NA,1996,Palm,1765675
Africa,NA,1996,Rapeseed,24622
Africa,NA,1996,Groundnut,944262
Africa,NA,1996,Cottonseed,291450
Africa,NA,1996,Coconut (copra),122063
Africa,NA,1996,"Olive, virgin",443222
Africa,NA,1996,Safflower,360
Africa,NA,1996,Sunflower,366903
Africa,NA,1996,Maize,126320
Africa,NA,1996,Palm kernel,384699
Africa,NA,1997,Soybean,108994
Africa,NA,1997,Sesame,83195
Africa,NA,1997,Linseed,31282
Africa,NA,1997,Palm,1721979
Africa,NA,1997,Rapeseed,9461
Africa,NA,1997,Groundnut,1045067
Africa,NA,1997,Cottonseed,360060
Africa,NA,1997,Coconut (copra),124028
Africa,NA,1997,"Olive, virgin",194989
Africa,NA,1997,Safflower,38
Africa,NA,1997,Sunflower,361378
Africa,NA,1997,Maize,129573
Africa,NA,1997,Palm kernel,386706
Africa,NA,1998,Soybean,115877
Africa,NA,1998,Sesame,91277
Africa,NA,1998,Linseed,26386
Africa,NA,1998,Palm,1787243
Africa,NA,1998,Rapeseed,25658
Africa,NA,1998,Groundnut,1068797
Africa,NA,1998,Cottonseed,314176
Africa,NA,1998,Coconut (copra),123889
Africa,NA,1998,"Olive, virgin",260562
Africa,NA,1998,Safflower,95
Africa,NA,1998,Sunflower,402387
Africa,NA,1998,Maize,131092
Africa,NA,1998,Palm kernel,390470
Africa,NA,1999,Soybean,139858
Africa,NA,1999,Sesame,77530
Africa,NA,1999,Linseed,27698
Africa,NA,1999,Palm,1846036
Africa,NA,1999,Rapeseed,16278
Africa,NA,1999,Groundnut,1095570
Africa,NA,1999,Cottonseed,307431
Africa,NA,1999,Coconut (copra),125470
Africa,NA,1999,"Olive, virgin",349888
Africa,NA,1999,Safflower,377
Africa,NA,1999,Sunflower,446097
Africa,NA,1999,Maize,132495
Africa,NA,1999,Palm kernel,400349
Africa,NA,2000,Soybean,145762
Africa,NA,2000,Sesame,104132
Africa,NA,2000,Linseed,29142
Africa,NA,2000,Palm,1851278
Africa,NA,2000,Rapeseed,26585
Africa,NA,2000,Groundnut,1159432
Africa,NA,2000,Cottonseed,290781
Africa,NA,2000,Coconut (copra),126397
Africa,NA,2000,"Olive, virgin",191488
Africa,NA,2000,Safflower,1075
Africa,NA,2000,Sunflower,410413
Africa,NA,2000,Maize,133221
Africa,NA,2000,Palm kernel,342709
Africa,NA,2001,Soybean,174666
Africa,NA,2001,Sesame,93689
Africa,NA,2001,Linseed,38892
Africa,NA,2001,Palm,1815191
Africa,NA,2001,Rapeseed,14525
Africa,NA,2001,Groundnut,1205821
Africa,NA,2001,Cottonseed,349828
Africa,NA,2001,Coconut (copra),125568
Africa,NA,2001,"Olive, virgin",107500
Africa,NA,2001,Safflower,723
Africa,NA,2001,Sunflower,404137
Africa,NA,2001,Maize,134687
Africa,NA,2001,Palm kernel,395955
Africa,NA,2002,Soybean,193927
Africa,NA,2002,Sesame,101746
Africa,NA,2002,Linseed,32484
Africa,NA,2002,Palm,1922560
Africa,NA,2002,Rapeseed,28699
Africa,NA,2002,Groundnut,1309746
Africa,NA,2002,Cottonseed,363670
Africa,NA,2002,Coconut (copra),110590
Africa,NA,2002,"Olive, virgin",173600
Africa,NA,2002,Safflower,399
Africa,NA,2002,Sunflower,478670
Africa,NA,2002,Maize,138864
Africa,NA,2002,Palm kernel,375314
Africa,NA,2003,Soybean,206211
Africa,NA,2003,Sesame,102841
Africa,NA,2003,Linseed,37370
Africa,NA,2003,Palm,1967385
Africa,NA,2003,Rapeseed,28729
Africa,NA,2003,Groundnut,1140282
Africa,NA,2003,Cottonseed,360309
Africa,NA,2003,Coconut (copra),114958
Africa,NA,2003,"Olive, virgin",373700
Africa,NA,2003,Safflower,708
Africa,NA,2003,Sunflower,483960
Africa,NA,2003,Maize,139417
Africa,NA,2003,Palm kernel,371433
Africa,NA,2004,Soybean,206743
Africa,NA,2004,Sesame,128661
Africa,NA,2004,Linseed,33411
Africa,NA,2004,Palm,2137888
Africa,NA,2004,Rapeseed,31459
Africa,NA,2004,Groundnut,1124928
Africa,NA,2004,Cottonseed,381633
Africa,NA,2004,Coconut (copra),112986
Africa,NA,2004,"Olive, virgin",311400
Africa,NA,2004,Safflower,636
Africa,NA,2004,Sunflower,441380
Africa,NA,2004,Maize,139812
Africa,NA,2004,Palm kernel,364097
Africa,NA,2005,Soybean,257706
Africa,NA,2005,Sesame,134518
Africa,NA,2005,Linseed,64433
Africa,NA,2005,Palm,2186830
Africa,NA,2005,Rapeseed,41906
Africa,NA,2005,Groundnut,1148656
Africa,NA,2005,Cottonseed,392337
Africa,NA,2005,Coconut (copra),128392
Africa,NA,2005,"Olive, virgin",308794
Africa,NA,2005,Safflower,1215
Africa,NA,2005,Sunflower,431630
Africa,NA,2005,Maize,141586
Africa,NA,2005,Palm kernel,364364
Africa,NA,2006,Soybean,266431
Africa,NA,2006,Sesame,121740
Africa,NA,2006,Linseed,59958
Africa,NA,2006,Palm,2381318
Africa,NA,2006,Rapeseed,44192
Africa,NA,2006,Groundnut,1215938
Africa,NA,2006,Cottonseed,359864
Africa,NA,2006,Coconut (copra),106664
Africa,NA,2006,"Olive, virgin",302717
Africa,NA,2006,Safflower,924
Africa,NA,2006,Sunflower,379028
Africa,NA,2006,Maize,145829
Africa,NA,2006,Palm kernel,385841
Africa,NA,2007,Soybean,294341
Africa,NA,2007,Sesame,182117
Africa,NA,2007,Linseed,54181
Africa,NA,2007,Palm,2437198
Africa,NA,2007,Rapeseed,32147
Africa,NA,2007,Groundnut,1184439
Africa,NA,2007,Cottonseed,331599
Africa,NA,2007,Coconut (copra),105901
Africa,NA,2007,"Olive, virgin",317995
Africa,NA,2007,Safflower,2249
Africa,NA,2007,Sunflower,350665
Africa,NA,2007,Maize,146758
Africa,NA,2007,Palm kernel,391523
Africa,NA,2008,Soybean,347156
Africa,NA,2008,Sesame,118674
Africa,NA,2008,Linseed,68861
Africa,NA,2008,Palm,2486803
Africa,NA,2008,Rapeseed,42030
Africa,NA,2008,Groundnut,1264502
Africa,NA,2008,Cottonseed,303841
Africa,NA,2008,Coconut (copra),108096
Africa,NA,2008,"Olive, virgin",291800
